"Names/KEY_FAMILY_NAME_ACOSTA"	"0x00000000"	"[null]"	"10"	"アコスタ"	"[null]"	"[null]"	"阿科斯塔"	"Acosta"	"Acosta"	"Acosta"	"Acosta"	"Акоста"	"Acosta"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ACOSTA"	"0x00000000"
"Names/KEY_FAMILY_NAME_ADAM"	"0x00000000"	"[null]"	"10"	"アダム"	"[null]"	"[null]"	"亚当"	"Adam"	"Adam"	"Adamo"	"Adam"	"Адам"	"Adán"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ADAM"	"0x00000000"
"Names/KEY_FAMILY_NAME_ADAMS"	"0x00000000"	"[null]"	"10"	"アダムス"	"[null]"	"[null]"	"亚当斯"	"Adams"	"Adams"	"Adams"	"Adams"	"Адамс"	"Adams"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ADAMS"	"0x00000000"
"Names/KEY_FAMILY_NAME_ADONAI"	"0x00000000"	"[null]"	"10"	"アドナイ"	"[null]"	"[null]"	"阿多奈"	"Adonaï"	"Adonai"	"Adonai"	"Adonai"	"Адонай"	"Adonai"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ADONAI"	"0x00000000"
"Names/KEY_FAMILY_NAME_AFONSO"	"0x00000000"	"[null]"	"10"	"アフォンソ"	"[null]"	"[null]"	"阿丰"	"Afonso"	"Afonso"	"Afonso"	"Afonso"	"Афонсу"	"Afonso"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_AFONSO"	"0x00000000"
"Names/KEY_FAMILY_NAME_AGARWAL"	"0x00000000"	"[null]"	"10"	"アガーワル"	"[null]"	"[null]"	"阿加瓦尔"	"Agarwal"	"Agarwal"	"Agarwal"	"Agarwal"	"Агарвал"	"Agarwal"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_AGARWAL"	"0x00000000"
"Names/KEY_FAMILY_NAME_AGRE"	"0x00000000"	"[null]"	"10"	"アグレ"	"[null]"	"[null]"	"阿格雷"	"Agre"	"Agre"	"Agre"	"agre"	"Агра"	"Agre"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_AGRE"	"0x00000000"
"Names/KEY_FAMILY_NAME_AGUAS"	"0x00000000"	"[null]"	"10"	"アグアス"	"[null]"	"[null]"	"阿瓜"	"Aguas"	"Aguas"	"Aguas"	"Aguas"	"Агуас"	"Aguas"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_AGUAS"	"0x00000000"
"Names/KEY_FAMILY_NAME_AHMADI"	"0x00000000"	"[null]"	"10"	"アフマディ"	"[null]"	"[null]"	"艾哈迈迪"	"Ahmadi"	"Ahmadi"	"Ahmadi"	"Ahmadi"	"Ахмади"	"Ahmadi"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_AHMADI"	"0x00000000"
"Names/KEY_FAMILY_NAME_AHUJA"	"0x00000000"	"[null]"	"10"	"アフージャ"	"[null]"	"[null]"	"阿华加"	"Ahuja"	"Ahuja"	"Ahuja"	"Ahuja"	"Ахаджа"	"Ahuja"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_AHUJA"	"0x00000000"
"Names/KEY_FAMILY_NAME_AIDAN"	"0x00000000"	"[null]"	"10"	"エイダン"	"[null]"	"[null]"	"艾丹"	"Aidan"	"Aidan"	"Aidan"	"Aidan"	"Айдан"	"Aidan"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_AIDAN"	"0x00000000"
"Names/KEY_FAMILY_NAME_AKO"	"0x00000000"	"[null]"	"10"	"アコ"	"[null]"	"[null]"	"赤穗"	"Ako"	"Ako"	"Ako"	"Ako"	"Ако"	"Ako"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_AKO"	"0x00000000"
"Names/KEY_FAMILY_NAME_AL-HADDAD"	"0x00000000"	"[null]"	"10"	"アルハダッド"	"[null]"	"[null]"	"哈达德"	"Al-Haddad"	"Al-Haddad"	"Al-Haddad"	"Al-Haddad"	"Аль-Хаддад"	"Al-Haddad"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_AL-HADDAD"	"0x00000000"
"Names/KEY_FAMILY_NAME_AL-HASHEMI"	"0x00000000"	"[null]"	"10"	"アルハシェミ"	"[null]"	"[null]"	"哈希米"	"Al-Hashemi"	"Al-Hashemi"	"Al-Hashemi"	"Al-Hashemi"	"Аль-Хашеми"	"Al-Hashemi"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_AL-HASHEMI"	"0x00000000"
"Names/KEY_FAMILY_NAME_AL-HASSAN"	"0x00000000"	"[null]"	"10"	"アルハサン"	"[null]"	"[null]"	"哈桑"	"Al-Hassan"	"Al-Hassan"	"Al-Hassan"	"Al-Hassan"	"Аль-Хасан"	"Al-Hassan"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_AL-HASSAN"	"0x00000000"
"Names/KEY_FAMILY_NAME_ALBERT"	"0x00000000"	"[null]"	"10"	"アルバート"	"[null]"	"[null]"	"阿尔伯特"	"Albert"	"Albert"	"Albert"	"Albert"	"Альберт"	"Albert"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ALBERT"	"0x00000000"
"Names/KEY_FAMILY_NAME_ALBINUS"	"0x00000000"	"[null]"	"10"	"アルビヌス"	"[null]"	"[null]"	"阿尔比努斯"	"Albinus"	"Albinus"	"Albino"	"Albinus"	"Альбин"	"Albino"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ALBINUS"	"0x00000000"
"Names/KEY_FAMILY_NAME_ALEXANDER"	"0x00000000"	"[null]"	"10"	"アレクサンダー"	"[null]"	"[null]"	"亚历山大"	"Alexandre"	"Alexander"	"Alessandro"	"Alexander"	"Александр"	"Alejandro"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ALEXANDER"	"0x00000000"
"Names/KEY_FAMILY_NAME_ALEXANDROV"	"0x00000000"	"[null]"	"10"	"アレクサンドロフ"	"[null]"	"[null]"	"亚历山德罗夫"	"Alexandrov"	"Alexandrov"	"Alexandrov"	"Aleksandrow"	"Александров"	"Alexandrov"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ALEXANDROV"	"0x00000000"
"Names/KEY_FAMILY_NAME_ALI"	"0x00000000"	"[null]"	"10"	"アリ"	"[null]"	"[null]"	"阿里"	"Ali"	"Ali"	"Ali"	"Ali"	"Али"	"Ali"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ALI"	"0x00000000"
"Names/KEY_FAMILY_NAME_ALIYEV"	"0x00000000"	"[null]"	"10"	"アリエフ"	"[null]"	"[null]"	"阿利耶夫"	"Aliyev"	"Aliyev"	"Aliyev"	"Alijew"	"Алиев"	"Aliyev"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ALIYEV"	"0x00000000"
"Names/KEY_FAMILY_NAME_ALLEN"	"0x00000000"	"[null]"	"10"	"アレン"	"[null]"	"[null]"	"艾伦"	"Allen"	"All"	"Allen"	"Allen"	"Аллен"	"Allen"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ALLEN"	"0x00000000"
"Names/KEY_FAMILY_NAME_ALLEYNE"	"0x00000000"	"[null]"	"10"	"アレイン"	"[null]"	"[null]"	"阿莱恩"	"Alleyne"	"Alleyne"	"Alleyne"	"Alleyne"	"Аллейн"	"Alleyne"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ALLEYNE"	"0x00000000"
"Names/KEY_FAMILY_NAME_ALLI"	"0x00000000"	"[null]"	"10"	"アリ"	"[null]"	"[null]"	"阿利"	"Alli"	"Alli"	"Alli"	"Wszystko ja"	"Алли"	"Alli"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ALLI"	"0x00000000"
"Names/KEY_FAMILY_NAME_ALMADA"	"0x00000000"	"[null]"	"10"	"アルマダ"	"[null]"	"[null]"	"阿尔马达"	"Almada"	"Almada"	"Almada"	"Almada"	"Альмада"	"Almada"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ALMADA"	"0x00000000"
"Names/KEY_FAMILY_NAME_ALMEIDA"	"0x00000000"	"[null]"	"10"	"アルメイダ"	"[null]"	"[null]"	"阿尔梅达"	"Almeida"	"Almeida"	"Almeida"	"Almeida"	"Алмейда"	"Almeida"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ALMEIDA"	"0x00000000"
"Names/KEY_FAMILY_NAME_ALVA"	"0x00000000"	"[null]"	"10"	"アルバ"	"[null]"	"[null]"	"阿尔瓦"	"Alva"	"Alva"	"Alva"	"Alva"	"Альва"	"Alva"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ALVA"	"0x00000000"
"Names/KEY_FAMILY_NAME_ALVARES"	"0x00000000"	"[null]"	"10"	"アルバレス"	"[null]"	"[null]"	"阿尔瓦雷斯"	"Alvares"	"Alvares"	"Alvares"	"Alvares"	"Альварес"	"Alvares"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ALVARES"	"0x00000000"
"Names/KEY_FAMILY_NAME_ALVAREZ"	"0x00000000"	"[null]"	"10"	"アルバレツ"	"[null]"	"[null]"	"阿尔瓦雷斯"	"Álvarez"	"Álvarez"	"Álvarez"	"Álvarez"	"Альварес"	"Álvarez"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ALVAREZ"	"0x00000000"
"Names/KEY_FAMILY_NAME_AMIN"	"0x00000000"	"[null]"	"10"	"アミン"	"[null]"	"[null]"	"阿明"	"Amin"	"Amin"	"Amin"	"Jestem w"	"Амин"	"Amin"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_AMIN"	"0x00000000"
"Names/KEY_FAMILY_NAME_AMORIM"	"0x00000000"	"[null]"	"10"	"アモリン"	"[null]"	"[null]"	"阿莫林"	"Amorim"	"Amorim"	"Amorim"	"Amorim"	"Аморим"	"Amorim"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_AMORIM"	"0x00000000"
"Names/KEY_FAMILY_NAME_ANAND"	"0x00000000"	"[null]"	"10"	"アナンド"	"[null]"	"[null]"	"阿南德"	"Anand"	"Anand"	"Anand"	"Anand"	"Ананд"	"Anand"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ANAND"	"0x00000000"
"Names/KEY_FAMILY_NAME_ANDERS"	"0x00000000"	"[null]"	"10"	"アンダース"	"[null]"	"[null]"	"安德斯"	"Anders"	"Anders"	"Anders"	"Anders"	"Андерс"	"Anders"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ANDERS"	"0x00000000"
"Names/KEY_FAMILY_NAME_ANDERSON"	"0x00000000"	"[null]"	"10"	"アンダーソン"	"[null]"	"[null]"	"安德森"	"Anderson"	"Anderson"	"Anderson"	"Anderson"	"Андерсон"	"Anderson"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ANDERSON"	"0x00000000"
"Names/KEY_FAMILY_NAME_ANDRADE"	"0x00000000"	"[null]"	"10"	"アンドラージ"	"[null]"	"[null]"	"安德拉德"	"Andrade"	"Andrade"	"Andrade"	"Andrade"	"Андраде"	"Andrade"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ANDRADE"	"0x00000000"
"Names/KEY_FAMILY_NAME_ANDRAS"	"0x00000000"	"[null]"	"10"	"アンドラーシュ"	"[null]"	"[null]"	"安德拉什"	"András"	"András"	"András"	"András"	"Андраш"	"András"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ANDRAS"	"0x00000000"
"Names/KEY_FAMILY_NAME_ANTHON"	"0x00000000"	"[null]"	"10"	"アンソン"	"[null]"	"[null]"	"安森"	"Anthon"	"Anthon"	"Anthon"	"Anthon"	"Энтон"	"Anthon"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ANTHON"	"0x00000000"
"Names/KEY_FAMILY_NAME_ANTIPAS"	"0x00000000"	"[null]"	"10"	"アンティパス"	"[null]"	"[null]"	"安提帕"	"Antipas"	"Antipas"	"Antipa"	"Antypas"	"Антипа"	"Antipas"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ANTIPAS"	"0x00000000"
"Names/KEY_FAMILY_NAME_ANTONESCU"	"0x00000000"	"[null]"	"10"	"アントネスク"	"[null]"	"[null]"	"安东内斯库"	"Antonescu"	"Antonescu"	"Antonescu"	"Antonescu"	"Антонеску"	"Antonescu"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ANTONESCU"	"0x00000000"
"Names/KEY_FAMILY_NAME_APARICIO"	"0x00000000"	"[null]"	"10"	"アパリシオ"	"[null]"	"[null]"	"阿帕里西奥"	"Aparicio"	"Aparicio"	"Aparicio"	"Aparicio"	"Апарисио"	"Aparicio"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_APARICIO"	"0x00000000"
"Names/KEY_FAMILY_NAME_ARAFA"	"0x00000000"	"[null]"	"10"	"アラファ"	"[null]"	"[null]"	"阿拉法"	"Arafa"	"Arafa"	"Arafa"	"Arafa"	"Арафа"	"arafa"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ARAFA"	"0x00000000"
"Names/KEY_FAMILY_NAME_ARAP"	"0x00000000"	"[null]"	"10"	"アラップ"	"[null]"	"[null]"	"阿拉普"	"Arap"	"Arap"	"Arap"	"Arap"	"Арап"	"Arap"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ARAP"	"0x00000000"
"Names/KEY_FAMILY_NAME_ARBI"	"0x00000000"	"[null]"	"10"	"アルビ"	"[null]"	"[null]"	"阿尔比"	"Arbi"	"Arbi"	"arbi"	"Arbi"	"Арби"	"Arbi"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ARBI"	"0x00000000"
"Names/KEY_FAMILY_NAME_ARMAO"	"0x00000000"	"[null]"	"10"	"アルマオ"	"[null]"	"[null]"	"阿莫"	"Armao"	"Armao"	"Armao"	"Armao"	"Армао"	"Armao"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ARMAO"	"0x00000000"
"Names/KEY_FAMILY_NAME_ARNOLD"	"0x00000000"	"[null]"	"10"	"アーノルド"	"[null]"	"[null]"	"阿诺德"	"Arnold"	"Arnold"	"Arnold"	"Arnold"	"Арнольд"	"Arnold"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ARNOLD"	"0x00000000"
"Names/KEY_FAMILY_NAME_ARRUDA"	"0x00000000"	"[null]"	"10"	"アルーダ"	"[null]"	"[null]"	"阿鲁达"	"Arruda"	"Arruda"	"Arruda"	"Arruda"	"Арруда"	"Arruda"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ARRUDA"	"0x00000000"
"Names/KEY_FAMILY_NAME_ASHCROFT"	"0x00000000"	"[null]"	"10"	"アシュクロフト"	"[null]"	"[null]"	"阿什克罗夫特"	"Ashcroft"	"Ashcroft"	"Ashcroft"	"Ashcroft"	"Эшкрофт"	"Ashcroft"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ASHCROFT"	"0x00000000"
"Names/KEY_FAMILY_NAME_ASHRAF"	"0x00000000"	"[null]"	"10"	"アシュラフ"	"[null]"	"[null]"	"阿什拉夫"	"Ashraf"	"Ashraf"	"Ashraf"	"Ashraf"	"Ашраф"	"Ashraf"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ASHRAF"	"0x00000000"
"Names/KEY_FAMILY_NAME_ATKINSON"	"0x00000000"	"[null]"	"10"	"アトキンソン"	"[null]"	"[null]"	"阿特金森"	"Atkinson"	"Atkinson"	"Atkinson"	"Atkinson"	"Аткинсон"	"Atkinson"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ATKINSON"	"0x00000000"
"Names/KEY_FAMILY_NAME_AVILA"	"0x00000000"	"[null]"	"10"	"アビラ"	"[null]"	"[null]"	"阿维拉"	"Avila"	"Avila"	"Avila"	"Avila"	"Авила"	"Ávila"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_AVILA"	"0x00000000"
"Names/KEY_FAMILY_NAME_AYOUB"	"0x00000000"	"[null]"	"10"	"アイヨブ"	"[null]"	"[null]"	"阿尤布"	"Ayoub"	"Ayoub"	"Ayoub"	"ayoub"	"Аюб"	"Ayoub"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_AYOUB"	"0x00000000"
"Names/KEY_FAMILY_NAME_AZEVEDO"	"0x00000000"	"[null]"	"10"	"アゼベド"	"[null]"	"[null]"	"阿泽维多"	"Azevedo"	"Azevedo"	"Azevedo"	"Azevedo"	"Азеведо"	"Azevedo"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_AZEVEDO"	"0x00000000"
"Names/KEY_FAMILY_NAME_AZIZ"	"0x00000000"	"[null]"	"10"	"アジズ"	"[null]"	"[null]"	"阿齐兹"	"Aziz"	"Aziz"	"Aziz"	"Aziz"	"Азиз"	"Aziz"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_AZIZ"	"0x00000000"
"Names/KEY_FAMILY_NAME_BABIC"	"0x00000000"	"[null]"	"10"	"バビック"	"[null]"	"[null]"	"巴比奇"	"Babic"	"Babic"	"Babić"	"Babić"	"Бабич"	"Babic"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BABIC"	"0x00000000"
"Names/KEY_FAMILY_NAME_BAKARI"	"0x00000000"	"[null]"	"10"	"バカーリ"	"[null]"	"[null]"	"巴卡里"	"Bakari"	"Bakari"	"Bakari"	"Bakari"	"Бакари"	"bakari"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BAKARI"	"0x00000000"
"Names/KEY_FAMILY_NAME_BAKKER"	"0x00000000"	"[null]"	"10"	"ベイカー"	"[null]"	"[null]"	"巴克"	"Bakker"	"Bakker"	"Bakker"	"Bakker"	"Баккер"	"Bakker"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BAKKER"	"0x00000000"
"Names/KEY_FAMILY_NAME_BAKR"	"0x00000000"	"[null]"	"10"	"バクル"	"[null]"	"[null]"	"贝克尔"	"Bakr"	"Bakr"	"Bakr"	"Bakr"	"Бакра"	"Bakr"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BAKR"	"0x00000000"
"Names/KEY_FAMILY_NAME_BAKSHI"	"0x00000000"	"[null]"	"10"	"バクシ"	"[null]"	"[null]"	"巴克什"	"Bakshi"	"Bakshi"	"Bakshi"	"Bakshi"	"Бакши"	"Bakshi"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BAKSHI"	"0x00000000"
"Names/KEY_FAMILY_NAME_BALAN"	"0x00000000"	"[null]"	"10"	"バラン"	"[null]"	"[null]"	"巴兰"	"Bălan"	"Bălan"	"Bălan"	"Bălan"	"Балан"	"Bălan"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BALAN"	"0x00000000"
"Names/KEY_FAMILY_NAME_BALIK"	"0x00000000"	"[null]"	"10"	"バリク"	"[null]"	"[null]"	"鲍利克"	"Balik"	"Balik"	"Balik"	"Balik"	"Балык"	"balik"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BALIK"	"0x00000000"
"Names/KEY_FAMILY_NAME_BANDA"	"0x00000000"	"[null]"	"10"	"バンダ"	"[null]"	"[null]"	"班达亚齐"	"Banda"	"Banda"	"Banda"	"Banda"	"Банда"	"Banda"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BANDA"	"0x00000000"
"Names/KEY_FAMILY_NAME_BANDERA"	"0x00000000"	"[null]"	"10"	"バンデラ"	"[null]"	"[null]"	"班德拉"	"Bandera"	"Bandera"	"Bandera"	"Bandera"	"Бандера"	"Bandera"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BANDERA"	"0x00000000"
"Names/KEY_FAMILY_NAME_BANGO"	"0x00000000"	"[null]"	"10"	"バンゴ"	"[null]"	"[null]"	"邦戈"	"Bango"	"Bango"	"Bango"	"Bango"	"Банго"	"Bango"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BANGO"	"0x00000000"
"Names/KEY_FAMILY_NAME_BANGOURA"	"0x00000000"	"[null]"	"10"	"バングラ"	"[null]"	"[null]"	"班古拉"	"Bangoura"	"Bangoura"	"Bangoura"	"Bangoura"	"Бангура"	"Bangoura"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BANGOURA"	"0x00000000"
"Names/KEY_FAMILY_NAME_BARA"	"0x00000000"	"[null]"	"10"	"バラ"	"[null]"	"[null]"	"巴拉"	"Bara"	"Bara"	"Bara"	"Bara"	"Бара"	"bara"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BARA"	"0x00000000"
"Names/KEY_FAMILY_NAME_BARAN"	"0x00000000"	"[null]"	"10"	"バラン"	"[null]"	"[null]"	"巴兰"	"Baran"	"Baran"	"Baran"	"Baran"	"Баран"	"Baran"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BARAN"	"0x00000000"
"Names/KEY_FAMILY_NAME_BARBAS"	"0x00000000"	"[null]"	"10"	"バルバス"	"[null]"	"[null]"	"巴尔巴斯"	"Barbas"	"Barbas"	"Barbas"	"Barbas"	"Барбас"	"Barbas"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BARBAS"	"0x00000000"
"Names/KEY_FAMILY_NAME_BARBOSA"	"0x00000000"	"[null]"	"10"	"バルボサ"	"[null]"	"[null]"	"巴博萨"	"Barbosa"	"Barbosa"	"Barbosa"	"Barbosa"	"Барбоза"	"Barbosa"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BARBOSA"	"0x00000000"
"Names/KEY_FAMILY_NAME_BARBOZA"	"0x00000000"	"[null]"	"10"	"バルボーザ"	"[null]"	"[null]"	"巴尔沃萨"	"Barboza"	"Barboza"	"Barboza"	"Barboza"	"Барбоса"	"Barboza"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BARBOZA"	"0x00000000"
"Names/KEY_FAMILY_NAME_BARIS"	"0x00000000"	"[null]"	"10"	"バリス"	"[null]"	"[null]"	"巴里斯"	"Baris"	"Baris"	"Baris"	"Baris"	"Барис"	"Baris"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BARIS"	"0x00000000"
"Names/KEY_FAMILY_NAME_BAROS"	"0x00000000"	"[null]"	"10"	"バロス"	"[null]"	"[null]"	"巴罗什"	"Baros"	"Baros"	"Baros"	"Baros"	"Барош"	"baros"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BAROS"	"0x00000000"
"Names/KEY_FAMILY_NAME_BARRETO"	"0x00000000"	"[null]"	"10"	"バレット"	"[null]"	"[null]"	"巴雷托"	"Barreto"	"Barreto"	"Barreto"	"Barreto"	"Баррето"	"Barreto"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BARRETO"	"0x00000000"
"Names/KEY_FAMILY_NAME_BASTO"	"0x00000000"	"[null]"	"10"	"バスト"	"[null]"	"[null]"	"百思图"	"Basto"	"Basto"	"Basto"	"Basto"	"Басто"	"Basto"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BASTO"	"0x00000000"
"Names/KEY_FAMILY_NAME_BASTOS"	"0x00000000"	"[null]"	"10"	"バストス"	"[null]"	"[null]"	"巴斯托斯"	"bastos"	"Bastos"	"Bastos"	"Bastos"	"Бастос"	"Bastos"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BASTOS"	"0x00000000"
"Names/KEY_FAMILY_NAME_BAUMGARTNER"	"0x00000000"	"[null]"	"10"	"バウムガルトナー"	"[null]"	"[null]"	"鲍姆加特纳"	"Baumgartner"	"Baumgartner"	"Baumgartner"	"Baumgartner"	"Баумгартнер"	"Baumgartner"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BAUMGARTNER"	"0x00000000"
"Names/KEY_FAMILY_NAME_BAYU"	"0x00000000"	"[null]"	"10"	"バユ"	"[null]"	"[null]"	"巴渝"	"Bayu"	"Bayu"	"Bayu"	"Bayu"	"Баю"	"bayu"	"10"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BAYU"	"0x00000000"
