"Names/KEY_FAMILY_NAME_ADAM"	"0x00000000"	"[null]"	"9"	"アダム"	"[null]"	"亚当"	"Adam"	"Adam"	"Adamo"	"Adam"	"Адам"	"Adán"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ADAM"	"0x00000000"
"Names/KEY_FAMILY_NAME_ADAMS"	"0x00000000"	"[null]"	"9"	"アダムス"	"[null]"	"亚当斯"	"Adams"	"Adams"	"Adams"	"Adams"	"Адамс"	"Adams"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ADAMS"	"0x00000000"
"Names/KEY_FAMILY_NAME_ADONAI"	"0x00000000"	"[null]"	"9"	"アドナイ"	"[null]"	"阿多奈"	"Adonaï"	"Adonai"	"Adonai"	"Adonai"	"Адонай"	"Adonai"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ADONAI"	"0x00000000"
"Names/KEY_FAMILY_NAME_AFONSO"	"0x00000000"	"[null]"	"9"	"アフォンソ"	"[null]"	"阿丰"	"Afonso"	"Afonso"	"Afonso"	"Afonso"	"Афонсу"	"Afonso"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_AFONSO"	"0x00000000"
"Names/KEY_FAMILY_NAME_AGARWAL"	"0x00000000"	"[null]"	"9"	"アガーワル"	"[null]"	"阿加瓦尔"	"Agarwal"	"Agarwal"	"Agarwal"	"Agarwal"	"Агарвал"	"Agarwal"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_AGARWAL"	"0x00000000"
"Names/KEY_FAMILY_NAME_AGRE"	"0x00000000"	"[null]"	"9"	"アグレ"	"[null]"	"阿格雷"	"Agre"	"Agre"	"Agre"	"agre"	"Агра"	"Agre"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_AGRE"	"0x00000000"
"Names/KEY_FAMILY_NAME_AGUAS"	"0x00000000"	"[null]"	"9"	"アグアス"	"[null]"	"阿瓜"	"Aguas"	"Aguas"	"Aguas"	"Aguas"	"Агуас"	"Aguas"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_AGUAS"	"0x00000000"
"Names/KEY_FAMILY_NAME_AHMADI"	"0x00000000"	"[null]"	"9"	"アフマディ"	"[null]"	"艾哈迈迪"	"Ahmadi"	"Ahmadi"	"Ahmadi"	"Ahmadi"	"Ахмади"	"Ahmadi"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_AHMADI"	"0x00000000"
"Names/KEY_FAMILY_NAME_AHUJA"	"0x00000000"	"[null]"	"9"	"アフージャ"	"[null]"	"阿华加"	"Ahuja"	"Ahuja"	"Ahuja"	"Ahuja"	"Ахаджа"	"Ahuja"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_AHUJA"	"0x00000000"
"Names/KEY_FAMILY_NAME_AIDAN"	"0x00000000"	"[null]"	"9"	"エイダン"	"[null]"	"艾丹"	"Aidan"	"Aidan"	"Aidan"	"Aidan"	"Айдан"	"Aidan"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_AIDAN"	"0x00000000"
"Names/KEY_FAMILY_NAME_AKO"	"0x00000000"	"[null]"	"9"	"アコ"	"[null]"	"赤穗"	"Ako"	"Ako"	"Ako"	"Ako"	"Ако"	"Ako"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_AKO"	"0x00000000"
"Names/KEY_FAMILY_NAME_AL-HADDAD"	"0x00000000"	"[null]"	"9"	"アルハダッド"	"[null]"	"哈达德"	"Al-Haddad"	"Al-Haddad"	"Al-Haddad"	"Al-Haddad"	"Аль-Хаддад"	"Al-Haddad"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_AL-HADDAD"	"0x00000000"
"Names/KEY_FAMILY_NAME_AL-HASHEMI"	"0x00000000"	"[null]"	"9"	"アルハシェミ"	"[null]"	"哈希米"	"Al-Hashemi"	"Al-Hashemi"	"Al-Hashemi"	"Al-Hashemi"	"Аль-Хашеми"	"Al-Hashemi"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_AL-HASHEMI"	"0x00000000"
"Names/KEY_FAMILY_NAME_AL-HASSAN"	"0x00000000"	"[null]"	"9"	"アルハサン"	"[null]"	"哈桑"	"Al-Hassan"	"Al-Hassan"	"Al-Hassan"	"Al-Hassan"	"Аль-Хасан"	"Al-Hassan"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_AL-HASSAN"	"0x00000000"
"Names/KEY_FAMILY_NAME_ALBERT"	"0x00000000"	"[null]"	"9"	"アルバート"	"[null]"	"阿尔伯特"	"Albert"	"Albert"	"Albert"	"Albert"	"Альберт"	"Albert"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ALBERT"	"0x00000000"
"Names/KEY_FAMILY_NAME_ALBINUS"	"0x00000000"	"[null]"	"9"	"アルビヌス"	"[null]"	"阿尔比努斯"	"Albinus"	"Albinus"	"Albino"	"Albinus"	"Альбин"	"Albino"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ALBINUS"	"0x00000000"
"Names/KEY_FAMILY_NAME_ALEXANDER"	"0x00000000"	"[null]"	"9"	"アレクサンダー"	"[null]"	"亚历山大"	"Alexandre"	"Alexander"	"Alessandro"	"Alexander"	"Александр"	"Alejandro"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ALEXANDER"	"0x00000000"
"Names/KEY_FAMILY_NAME_ALEXANDROV"	"0x00000000"	"[null]"	"9"	"アレクサンドロフ"	"[null]"	"亚历山德罗夫"	"Alexandrov"	"Alexandrov"	"Alexandrov"	"Aleksandrow"	"Александров"	"Alexandrov"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ALEXANDROV"	"0x00000000"
"Names/KEY_FAMILY_NAME_ALI"	"0x00000000"	"[null]"	"9"	"アリ"	"[null]"	"阿里"	"Ali"	"Ali"	"Ali"	"Ali"	"Али"	"Ali"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ALI"	"0x00000000"
"Names/KEY_FAMILY_NAME_ALIYEV"	"0x00000000"	"[null]"	"9"	"アリエフ"	"[null]"	"阿利耶夫"	"Aliyev"	"Aliyev"	"Aliyev"	"Alijew"	"Алиев"	"Aliyev"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ALIYEV"	"0x00000000"
"Names/KEY_FAMILY_NAME_ALLEN"	"0x00000000"	"[null]"	"9"	"アレン"	"[null]"	"艾伦"	"Allen"	"All"	"Allen"	"Allen"	"Аллен"	"Allen"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ALLEN"	"0x00000000"
"Names/KEY_FAMILY_NAME_ALLEYNE"	"0x00000000"	"[null]"	"9"	"アレイン"	"[null]"	"阿莱恩"	"Alleyne"	"Alleyne"	"Alleyne"	"Alleyne"	"Аллейн"	"Alleyne"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ALLEYNE"	"0x00000000"
"Names/KEY_FAMILY_NAME_ALLI"	"0x00000000"	"[null]"	"9"	"アリ"	"[null]"	"阿利"	"Alli"	"Alli"	"Alli"	"Wszystko ja"	"Алли"	"Alli"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ALLI"	"0x00000000"
"Names/KEY_FAMILY_NAME_ALMADA"	"0x00000000"	"[null]"	"9"	"アルマダ"	"[null]"	"阿尔马达"	"Almada"	"Almada"	"Almada"	"Almada"	"Альмада"	"Almada"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ALMADA"	"0x00000000"
"Names/KEY_FAMILY_NAME_ALMEIDA"	"0x00000000"	"[null]"	"9"	"アルメイダ"	"[null]"	"阿尔梅达"	"Almeida"	"Almeida"	"Almeida"	"Almeida"	"Алмейда"	"Almeida"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ALMEIDA"	"0x00000000"
"Names/KEY_FAMILY_NAME_ALVA"	"0x00000000"	"[null]"	"9"	"アルバ"	"[null]"	"阿尔瓦"	"Alva"	"Alva"	"Alva"	"Alva"	"Альва"	"Alva"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ALVA"	"0x00000000"
"Names/KEY_FAMILY_NAME_ALVARES"	"0x00000000"	"[null]"	"9"	"アルバレス"	"[null]"	"阿尔瓦雷斯"	"Alvares"	"Alvares"	"Alvares"	"Alvares"	"Альварес"	"Alvares"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ALVARES"	"0x00000000"
"Names/KEY_FAMILY_NAME_ALVAREZ"	"0x00000000"	"[null]"	"9"	"アルバレツ"	"[null]"	"阿尔瓦雷斯"	"Álvarez"	"Álvarez"	"Álvarez"	"Álvarez"	"Альварес"	"Álvarez"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ALVAREZ"	"0x00000000"
"Names/KEY_FAMILY_NAME_AMIN"	"0x00000000"	"[null]"	"9"	"アミン"	"[null]"	"阿明"	"Amin"	"Amin"	"Amin"	"Jestem w"	"Амин"	"Amin"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_AMIN"	"0x00000000"
"Names/KEY_FAMILY_NAME_AMORIM"	"0x00000000"	"[null]"	"9"	"アモリン"	"[null]"	"阿莫林"	"Amorim"	"Amorim"	"Amorim"	"Amorim"	"Аморим"	"Amorim"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_AMORIM"	"0x00000000"
"Names/KEY_FAMILY_NAME_ANAND"	"0x00000000"	"[null]"	"9"	"アナンド"	"[null]"	"阿南德"	"Anand"	"Anand"	"Anand"	"Anand"	"Ананд"	"Anand"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ANAND"	"0x00000000"
"Names/KEY_FAMILY_NAME_ANDERS"	"0x00000000"	"[null]"	"9"	"アンダース"	"[null]"	"安德斯"	"Anders"	"Anders"	"Anders"	"Anders"	"Андерс"	"Anders"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ANDERS"	"0x00000000"
"Names/KEY_FAMILY_NAME_ANDERSON"	"0x00000000"	"[null]"	"9"	"アンダーソン"	"[null]"	"安德森"	"Anderson"	"Anderson"	"Anderson"	"Anderson"	"Андерсон"	"Anderson"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ANDERSON"	"0x00000000"
"Names/KEY_FAMILY_NAME_ANDRADE"	"0x00000000"	"[null]"	"9"	"アンドラージ"	"[null]"	"安德拉德"	"Andrade"	"Andrade"	"Andrade"	"Andrade"	"Андраде"	"Andrade"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ANDRADE"	"0x00000000"
"Names/KEY_FAMILY_NAME_ANDRAS"	"0x00000000"	"[null]"	"9"	"アンドラーシュ"	"[null]"	"安德拉什"	"András"	"András"	"András"	"András"	"Андраш"	"András"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ANDRAS"	"0x00000000"
"Names/KEY_FAMILY_NAME_ANTHON"	"0x00000000"	"[null]"	"9"	"アンソン"	"[null]"	"安森"	"Anthon"	"Anthon"	"Anthon"	"Anthon"	"Энтон"	"Anthon"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ANTHON"	"0x00000000"
"Names/KEY_FAMILY_NAME_ANTIPAS"	"0x00000000"	"[null]"	"9"	"アンティパス"	"[null]"	"安提帕"	"Antipas"	"Antipas"	"Antipa"	"Antypas"	"Антипа"	"Antipas"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ANTIPAS"	"0x00000000"
"Names/KEY_FAMILY_NAME_ANTONESCU"	"0x00000000"	"[null]"	"9"	"アントネスク"	"[null]"	"安东内斯库"	"Antonescu"	"Antonescu"	"Antonescu"	"Antonescu"	"Антонеску"	"Antonescu"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ANTONESCU"	"0x00000000"
"Names/KEY_FAMILY_NAME_APARICIO"	"0x00000000"	"[null]"	"9"	"アパリシオ"	"[null]"	"阿帕里西奥"	"Aparicio"	"Aparicio"	"Aparicio"	"Aparicio"	"Апарисио"	"Aparicio"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_APARICIO"	"0x00000000"
"Names/KEY_FAMILY_NAME_ARAFA"	"0x00000000"	"[null]"	"9"	"アラファ"	"[null]"	"阿拉法"	"Arafa"	"Arafa"	"Arafa"	"Arafa"	"Арафа"	"arafa"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ARAFA"	"0x00000000"
"Names/KEY_FAMILY_NAME_ARAP"	"0x00000000"	"[null]"	"9"	"アラップ"	"[null]"	"阿拉普"	"Arap"	"Arap"	"Arap"	"Arap"	"Арап"	"Arap"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ARAP"	"0x00000000"
"Names/KEY_FAMILY_NAME_ARBI"	"0x00000000"	"[null]"	"9"	"アルビ"	"[null]"	"阿尔比"	"Arbi"	"Arbi"	"arbi"	"Arbi"	"Арби"	"Arbi"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ARBI"	"0x00000000"
"Names/KEY_FAMILY_NAME_ARMAO"	"0x00000000"	"[null]"	"9"	"アルマオ"	"[null]"	"阿莫"	"Armao"	"Armao"	"Armao"	"Armao"	"Армао"	"Armao"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ARMAO"	"0x00000000"
"Names/KEY_FAMILY_NAME_ARNOLD"	"0x00000000"	"[null]"	"9"	"アーノルド"	"[null]"	"阿诺德"	"Arnold"	"Arnold"	"Arnold"	"Arnold"	"Арнольд"	"Arnold"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ARNOLD"	"0x00000000"
"Names/KEY_FAMILY_NAME_ARRUDA"	"0x00000000"	"[null]"	"9"	"アルーダ"	"[null]"	"阿鲁达"	"Arruda"	"Arruda"	"Arruda"	"Arruda"	"Арруда"	"Arruda"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ARRUDA"	"0x00000000"
"Names/KEY_FAMILY_NAME_ASHCROFT"	"0x00000000"	"[null]"	"9"	"アシュクロフト"	"[null]"	"阿什克罗夫特"	"Ashcroft"	"Ashcroft"	"Ashcroft"	"Ashcroft"	"Эшкрофт"	"Ashcroft"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ASHCROFT"	"0x00000000"
"Names/KEY_FAMILY_NAME_ASHRAF"	"0x00000000"	"[null]"	"9"	"アシュラフ"	"[null]"	"阿什拉夫"	"Ashraf"	"Ashraf"	"Ashraf"	"Ashraf"	"Ашраф"	"Ashraf"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ASHRAF"	"0x00000000"
"Names/KEY_FAMILY_NAME_ATKINSON"	"0x00000000"	"[null]"	"9"	"アトキンソン"	"[null]"	"阿特金森"	"Atkinson"	"Atkinson"	"Atkinson"	"Atkinson"	"Аткинсон"	"Atkinson"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ATKINSON"	"0x00000000"
"Names/KEY_FAMILY_NAME_AVILA"	"0x00000000"	"[null]"	"9"	"アビラ"	"[null]"	"阿维拉"	"Avila"	"Avila"	"Avila"	"Avila"	"Авила"	"Ávila"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_AVILA"	"0x00000000"
"Names/KEY_FAMILY_NAME_AYOUB"	"0x00000000"	"[null]"	"9"	"アイヨブ"	"[null]"	"阿尤布"	"Ayoub"	"Ayoub"	"Ayoub"	"ayoub"	"Аюб"	"Ayoub"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_AYOUB"	"0x00000000"
"Names/KEY_FAMILY_NAME_AZEVEDO"	"0x00000000"	"[null]"	"9"	"アゼベド"	"[null]"	"阿泽维多"	"Azevedo"	"Azevedo"	"Azevedo"	"Azevedo"	"Азеведо"	"Azevedo"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_AZEVEDO"	"0x00000000"
"Names/KEY_FAMILY_NAME_AZIZ"	"0x00000000"	"[null]"	"9"	"アジズ"	"[null]"	"阿齐兹"	"Aziz"	"Aziz"	"Aziz"	"Aziz"	"Азиз"	"Aziz"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_AZIZ"	"0x00000000"
"Names/KEY_FAMILY_NAME_BABIC"	"0x00000000"	"[null]"	"9"	"バビック"	"[null]"	"巴比奇"	"Babic"	"Babic"	"Babić"	"Babić"	"Бабич"	"Babic"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BABIC"	"0x00000000"
"Names/KEY_FAMILY_NAME_BAKARI"	"0x00000000"	"[null]"	"9"	"バカーリ"	"[null]"	"巴卡里"	"Bakari"	"Bakari"	"Bakari"	"Bakari"	"Бакари"	"bakari"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BAKARI"	"0x00000000"
"Names/KEY_FAMILY_NAME_BAKKER"	"0x00000000"	"[null]"	"9"	"ベイカー"	"[null]"	"巴克"	"Bakker"	"Bakker"	"Bakker"	"Bakker"	"Баккер"	"Bakker"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BAKKER"	"0x00000000"
"Names/KEY_FAMILY_NAME_BAKR"	"0x00000000"	"[null]"	"9"	"バクル"	"[null]"	"贝克尔"	"Bakr"	"Bakr"	"Bakr"	"Bakr"	"Бакра"	"Bakr"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BAKR"	"0x00000000"
"Names/KEY_FAMILY_NAME_BAKSHI"	"0x00000000"	"[null]"	"9"	"バクシ"	"[null]"	"巴克什"	"Bakshi"	"Bakshi"	"Bakshi"	"Bakshi"	"Бакши"	"Bakshi"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BAKSHI"	"0x00000000"
"Names/KEY_FAMILY_NAME_BALAN"	"0x00000000"	"[null]"	"9"	"バラン"	"[null]"	"巴兰"	"Bălan"	"Bălan"	"Bălan"	"Bălan"	"Балан"	"Bălan"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BALAN"	"0x00000000"
"Names/KEY_FAMILY_NAME_BALIK"	"0x00000000"	"[null]"	"9"	"バリク"	"[null]"	"鲍利克"	"Balik"	"Balik"	"Balik"	"Balik"	"Балык"	"balik"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BALIK"	"0x00000000"
"Names/KEY_FAMILY_NAME_BANDA"	"0x00000000"	"[null]"	"9"	"バンダ"	"[null]"	"班达亚齐"	"Banda"	"Banda"	"Banda"	"Banda"	"Банда"	"Banda"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BANDA"	"0x00000000"
"Names/KEY_FAMILY_NAME_BANDERA"	"0x00000000"	"[null]"	"9"	"バンデラ"	"[null]"	"班德拉"	"Bandera"	"Bandera"	"Bandera"	"Bandera"	"Бандера"	"Bandera"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BANDERA"	"0x00000000"
"Names/KEY_FAMILY_NAME_BANGO"	"0x00000000"	"[null]"	"9"	"バンゴ"	"[null]"	"邦戈"	"Bango"	"Bango"	"Bango"	"Bango"	"Банго"	"Bango"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BANGO"	"0x00000000"
"Names/KEY_FAMILY_NAME_BANGOURA"	"0x00000000"	"[null]"	"9"	"バングラ"	"[null]"	"班古拉"	"Bangoura"	"Bangoura"	"Bangoura"	"Bangoura"	"Бангура"	"Bangoura"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BANGOURA"	"0x00000000"
"Names/KEY_FAMILY_NAME_BARA"	"0x00000000"	"[null]"	"9"	"バラ"	"[null]"	"巴拉"	"Bara"	"Bara"	"Bara"	"Bara"	"Бара"	"bara"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BARA"	"0x00000000"
"Names/KEY_FAMILY_NAME_BARAN"	"0x00000000"	"[null]"	"9"	"バラン"	"[null]"	"巴兰"	"Baran"	"Baran"	"Baran"	"Baran"	"Баран"	"Baran"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BARAN"	"0x00000000"
"Names/KEY_FAMILY_NAME_BARBAS"	"0x00000000"	"[null]"	"9"	"バルバス"	"[null]"	"巴尔巴斯"	"Barbas"	"Barbas"	"Barbas"	"Barbas"	"Барбас"	"Barbas"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BARBAS"	"0x00000000"
"Names/KEY_FAMILY_NAME_BARBOSA"	"0x00000000"	"[null]"	"9"	"バルボサ"	"[null]"	"巴博萨"	"Barbosa"	"Barbosa"	"Barbosa"	"Barbosa"	"Барбоза"	"Barbosa"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BARBOSA"	"0x00000000"
"Names/KEY_FAMILY_NAME_BARBOZA"	"0x00000000"	"[null]"	"9"	"バルボーザ"	"[null]"	"巴尔沃萨"	"Barboza"	"Barboza"	"Barboza"	"Barboza"	"Барбоса"	"Barboza"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BARBOZA"	"0x00000000"
"Names/KEY_FAMILY_NAME_BARIS"	"0x00000000"	"[null]"	"9"	"バリス"	"[null]"	"巴里斯"	"Baris"	"Baris"	"Baris"	"Baris"	"Барис"	"Baris"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BARIS"	"0x00000000"
"Names/KEY_FAMILY_NAME_BAROS"	"0x00000000"	"[null]"	"9"	"バロス"	"[null]"	"巴罗什"	"Baros"	"Baros"	"Baros"	"Baros"	"Барош"	"baros"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BAROS"	"0x00000000"
"Names/KEY_FAMILY_NAME_BARRETO"	"0x00000000"	"[null]"	"9"	"バレット"	"[null]"	"巴雷托"	"Barreto"	"Barreto"	"Barreto"	"Barreto"	"Баррето"	"Barreto"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BARRETO"	"0x00000000"
"Names/KEY_FAMILY_NAME_BASTO"	"0x00000000"	"[null]"	"9"	"バスト"	"[null]"	"百思图"	"Basto"	"Basto"	"Basto"	"Basto"	"Басто"	"Basto"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BASTO"	"0x00000000"
"Names/KEY_FAMILY_NAME_BASTOS"	"0x00000000"	"[null]"	"9"	"バストス"	"[null]"	"巴斯托斯"	"bastos"	"Bastos"	"Bastos"	"Bastos"	"Бастос"	"Bastos"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BASTOS"	"0x00000000"
"Names/KEY_FAMILY_NAME_BAUMGARTNER"	"0x00000000"	"[null]"	"9"	"バウムガルトナー"	"[null]"	"鲍姆加特纳"	"Baumgartner"	"Baumgartner"	"Baumgartner"	"Baumgartner"	"Баумгартнер"	"Baumgartner"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BAUMGARTNER"	"0x00000000"
"Names/KEY_FAMILY_NAME_BAYU"	"0x00000000"	"[null]"	"9"	"バユ"	"[null]"	"巴渝"	"Bayu"	"Bayu"	"Bayu"	"Bayu"	"Баю"	"bayu"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BAYU"	"0x00000000"
"Names/KEY_FAMILY_NAME_BEATTIE"	"0x00000000"	"[null]"	"9"	"ビーティー"	"[null]"	"比蒂"	"Beattie"	"Beattie"	"Beattie"	"Beattie"	"Битти"	"Beattie"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BEATTIE"	"0x00000000"
"Names/KEY_FAMILY_NAME_BELA"	"0x00000000"	"[null]"	"9"	"ベーラ"	"[null]"	"贝拉"	"béla"	"Béla"	"Béla"	"Béla"	"Бел"	"Béla"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BELA"	"0x00000000"
"Names/KEY_FAMILY_NAME_BELIN"	"0x00000000"	"[null]"	"9"	"ベーリン"	"[null]"	"贝林"	"Bělín"	"Bělín"	"Bělín"	"Bělín"	"Белин"	"Bělín"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BELIN"	"0x00000000"
"Names/KEY_FAMILY_NAME_BELO"	"0x00000000"	"[null]"	"9"	"ベロ"	"[null]"	"贝罗"	"Belo"	"Belo"	"Belo"	"Belo"	"Бела"	"Belo"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BELO"	"0x00000000"
