"Research/NJ_GUIDANCETECH_RESEARCHDEF_NAME"	"0x00000000"	"[null]"	"10"	"Advanced Missile Technology"	"[null]"	"高级导弹技术"	"Technologie de missiles avancés"	"Fortgeschrittene Raketengeschosstechnologie"	"Tecnologia missilistica avanzata"	"Zaawansowana technologia pocisków"	"Передовая технология снарядов"	"Tecnología de misiles avanzada"	"Fortgeschrittene Raketengeschosstechnologie"	"10"	"0x000000000000000000000000"	"NJ_GUIDANCETECH_RESEARCHDEF_NAME"	"0x00000000"
"Research/NJ_GUIDANCETECH_RESEARCHDEF_UNLOCK"	"0x00000000"	"[null]"	"10"	"New Jericho missile guidance and explosives technology can dramatically improve suit mounted missile systems."	"[null]"	"新耶利哥的导弹制导和爆炸技术可以极大地改进护甲所装备的导弹系统。"	"Le système de guidage de missiles et la technologie explosive peuvent dramatiquement améliorer les systèmes améliorés de missiles montés."	"Die Raketenlenk- und Sprengstofftechnologie von Neu-Jericho kann Systeme für angebrachte Raketensysteme stark verbessern."	"Il pilotaggio dei missili e la tecnologia degli esplosivi di Nuova Gerico possono migliorare notevolmente i sistemi missilistici montati sulla tuta."	"Technologia naprowadzania pocisków i materiałów wybuchowych Nowego Jerycha może umożliwić radykalne ulepszenie wyrzutni pocisków montowanych na kombinezonach."	"Технология наведения снарядов Нового Иерихона может значительно улучшить станковые ракетные системы."	"La tecnología de orientación y de explosivos de Nueva Jericó puede mejorar considerablemente los sistemas de misiles en trajes."	"Technologia naprowadzania pocisków i materiałów wybuchowych Nowego Jerycha może umożliwić radykalne ulepszenie wyrzutni pocisków montowanych na kombinezonach."	"10"	"0x000000000000000000000000"	"NJ_GUIDANCETECH_RESEARCHDEF_UNLOCK"	"0x00000000"
"Research/NJ_MEGABOMB_RESEARCHDEF_COMPLETE"	"0x00000000"	"[null]"	"10"	"Nemesis is the goddess who punishes those who commit the sin of hubris, overbearing pride before the eyes of the gods. That is why Tobias West chose to name this missile system in her honor. It is designed to punish the Yuggothian Entity for its arrogance before the gods of this planet: the human race.[LF][LF]Controlled via the satellite-connected AI system we helped New Jericho build, the Nemesis missile will utterly annihilate the Yuggothian Receptacle before it gets a chance to become a host to the mind from Yuggoth. The centralized AI can locate the giant structure protecting the receptacle, but a squad will have to enter it, locate the alien entity, and place a beacon, allowing the AI to pinpoint its target."	"[null]"	"复仇女神的职责是惩罚那些众神眼中傲慢专横，狂妄自大之人。这就是托拜厄斯·韦斯特以她的名字命名这个导弹系统的原因。这个系统旨在惩罚在这个星球的众神 - 人类面前傲慢自大的犹格斯实体。[LF][LF]复仇女神导弹由我们帮助新耶利哥建造的与卫星相连的人工智能系统控制，将在犹格斯实体有机会成为犹格斯思想的宿主之前，彻底摧毁犹格斯容器。集中式人工智能可以定位保护容器的巨型建筑，但小队必须进入其中，定位外星人实体，并放置一个信标，为人工智能确定目标。"	"Némésis est la déesse qui punit ceux qui commettent le péché d'orgueil démesuré et dont les méfaits parviennent jusqu'aux dieux en personne. Voilà pourquoi Tobias West a choisi de lui rendre hommage en donnant son nom à son système de missiles. Il est conçu pour punir l'Entité yuggothienne pour son arrogance envers les dieux de cette planète : la race humaine.[LF][LF]Contrôlé par un système satellite intelligent ayant participé à la construction de la Nouvelle-Jéricho, le missile Némésis anéantira le Réceptacle yuggothien avant qu'il ne puisse accueillir l'esprit de Yuggoth. L'IA centralisée peut localiser la structure géante protégeant le réceptacle, mais une escouade devra y entrer, localiser l'entité extraterrestre et placer une balise afin de permettre à l'IA de situer précisément sa cible."	"Nemesis ist die Göttin, die alle bestraft, die vor den Augen der Götter der Arroganz verfallen und anmaßenden Stolz präsentieren. Deshalb hat sich Tobias West entschieden, dieses Raketensystem nach ihr zu benennen. Es wurde entwickelt, um das Yuggoth-Wesen für seine Arroganz gegenüber den Göttern dieses Planeten zu bestrafen: der menschliche Rasse.[LF][LF]Dank des satellitengekoppelten KI-Systems, bei dessen Bau wir Neu-Jericho geholfen haben, wird die Nemesis-Rakete das Yuggoth-Rezeptakel vollständig vernichten, bevor es die Gelegenheit hat, den Geist des Yuggoth-Wesens aufzunehmen. Die zentralisierte KI kann die riesige Struktur lokalisieren, die es schützt, doch eine Truppe muss zuvor eindringen und ein Signal aufstellen, damit die KI ihr Ziel lokalisieren kann."	"Nemesi è la dea che punisce chi pecca di hubris, la tracotanza dinanzi agli occhi degli dei. È per questo motivo che Tobias West ha battezzato questo sistema missilistico in suo onore. È stato progettato per punire l'Entità yuggothiana per la sua arroganza dinanzi agli dei di questo pianeta: gli esseri umani.[LF][LF]Il missile Nemesi è controllato via satellite tramite il sistema IA che Nuova Gerico ha costruito anche grazie al nostro aiuto, e può annientare il Ricettacolo yuggothiano prima che riesca a ospitare la mente di Yuggoth. L'IA centralizzata può individuare la gigantesca struttura che protegge il ricettacolo, ma dovrà essere una squadra ad entrarvi, trovare l'entità aliena e piazzare un segnalatore, permettendo così all'IA di localizzare precisamente il suo bersaglio."	"Nemezis to bogini karząca wszystkich tych, którzy w oczach bogów dopuścili się grzechu pychy. Dlatego właśnie Tobias West postanowił nazwać ten system pocisków rakietowych jej imieniem. Został opracowany z myślą o ukaraniu yuggotańskiej istoty za jej arogancję wobec bogów tej planety — ludzkiej rasy.[LF][LF]Pocisk rakietowy Nemezis, sterowany za pomocą sztucznej inteligencji podłączonej do systemu satelitarnego, który pomogliśmy Nowemu Jerychu zbudować, unicestwi yuggotański zbiornik, zanim stanie się gospodarzem umysłu z planety Yuggoth. Scentralizowana sztuczna inteligencja potrafi zlokalizować gigantyczną strukturę zabezpieczającą zbiornik, ale oddział będzie się musiał do niej dostać, namierzyć obcą istotę i umieścić nadajnik, dzięki czemu sztuczna inteligencja będzie mogła precyzyjnie ustalić położenie celu."	"Богиня Немезида карает всех, виновных в гордыни перед богами. Именно в ее честь Тобиас Вест назвал эту ракетную систему. Она предназначена для того, чтобы наказать Югготскую Сущность за ее гордость перед богами этой планеты — человеческой расой.[LF][LF]Ракета «Немезида», которая управляется через подключенную к спутнику ИИ-систему, с разработкой которой мы помогли Новому Иерихону, полностью уничтожит Югготский Рецептакул, прежде чем им завладеет разум с Юггота. Централизованный ИИ может найти гигантское сооружение, которое защищает Рецептакул, но отряд должен будет войти в него, найти инопланетную сущность и оставить маяк, по которому ИИ определит цель."	"Némesis es la diosa que castiga a los arrogantes que fardan de orgullo delante de los dioses. Tobias West le ha puesto este nombre al sistema de misiles en su honor. Está diseñado para castigar a la Entidad de Yuggoth por su arrogancia ante el dios de este planeta: la humanidad.[LF][LF]El misil Némesis se controla mediante un sistema de IA con conexión satelital que aniquilará completamente al Receptáculo de Yuggoth antes de que se convierta en el huésped de la mente de Yuggoth. La IA centralizada puede localizar a la enorme estructura que protege al receptáculo, pero un pelotón deberá internarse en ella, ubicar a la entidad alienígena y colocar una baliza para que la IA pueda fijar su objetivo."	"Nemezis to bogini karząca wszystkich tych, którzy w oczach bogów dopuścili się grzechu pychy. Dlatego właśnie Tobias West postanowił nazwać ten system pocisków rakietowych jej imieniem. Został opracowany z myślą o ukaraniu yuggotańskiej istoty za jej arogancję wobec bogów tej planety — ludzkiej rasy.[LF][LF]Pocisk rakietowy Nemezis, sterowany za pomocą sztucznej inteligencji podłączonej do systemu satelitarnego, który pomogliśmy Nowemu Jerychu zbudować, unicestwi yuggotański zbiornik, zanim stanie się gospodarzem umysłu z planety Yuggoth. Scentralizowana sztuczna inteligencja potrafi zlokalizować gigantyczną strukturę zabezpieczającą zbiornik, ale oddział będzie się musiał do niej dostać, namierzyć obcą istotę i umieścić nadajnik, dzięki czemu sztuczna inteligencja będzie mogła precyzyjnie ustalić położenie celu."	"10"	"0x000000000000000000000000"	"NJ_MEGABOMB_RESEARCHDEF_COMPLETE"	"0x00000000"
"Research/NJ_MEGABOMB_RESEARCHDEF_NAME"	"0x00000000"	"[null]"	"10"	"Project Nemesis"	"[null]"	"复仇女神计划"	"Projet Némésis"	"Projekt Nemesis"	"Progetto Nemesi"	"Projekt Nemezis"	"Проект «Немезида»"	"Proyecto Némesis"	"Проект «Немезида»"	"10"	"0x000000000000000000000000"	"NJ_MEGABOMB_RESEARCHDEF_NAME"	"0x00000000"
"Research/NJ_MEGABOMB_RESEARCHDEF_UNLOCK"	"0x00000000"	"[null]"	"10"	"The Yuggothian Receptacle must be destroyed, and New Jericho is developing a way to make sure not a single cell of it survives: a bomb that will make the Pandorans tremble at the power of humanity."	"[null]"	"犹格斯容器必须被摧毁；新耶利哥正在研发一种能够彻底毁灭敌人的炸弹，让潘多拉体在人类的力量面前战栗。"	"Le Réceptacle yuggothien doit être détruit, et la Nouvelle-Jéricho est en train de développer un moyen de s'assurer qu'aucune de ses cellule ne survivre : une bombe qui fera trembler les Pandoriens devant la puissance de l'humanité."	"Das Yuggoth-Rezeptakel muss zerstört werden, und Neu-Jericho arbeitet an einer Bombe, die die Pandoraner vor der Macht der Menschheit erzittern lässt, um sicherzustellen, dass keine einzige Zelle davon überlebt."	"Il Ricettacolo yuggothiano deve essere distrutto, per questo Nuova Gerico sta sviluppando un modo per far sì che non sopravviva neanche una sua cellula: una bomba che farà tremare i Pandora di fronte alla potenza dell'umanità."	"Yuggotański zbiornik musi zostać zniszczony, a Nowe Jerycho pracuje na sposobem, dzięki któremu będziemy mieli pewność, że nie przetrwa nawet jedna jego komórka. Będzie to bomba, która sprawi, że Pandorianie zadrżą ze strachu przed potęgą ludzkości."	"Югготский Рецептакул должен быть уничтожен, и Новый Иерихон разрабатывает способ сделать это так, чтобы не выжила ни одна его клетка, — бомба, которая заставит пандоранов дрожать перед мощью человечества."	"El Receptáculo de Yuggoth debe ser destruido. Nueva Jericó está ideando una manera de asegurarse de que no quede rastro de él: una bomba que aterrorizará a los pandorianos y les mostrará el poder de la humanidad."	"Yuggotański zbiornik musi zostać zniszczony, a Nowe Jerycho pracuje na sposobem, dzięki któremu będziemy mieli pewność, że nie przetrwa nawet jedna jego komórka. Będzie to bomba, która sprawi, że Pandorianie zadrżą ze strachu przed potęgą ludzkości."	"10"	"0x000000000000000000000000"	"NJ_MEGABOMB_RESEARCHDEF_UNLOCK"	"0x00000000"
"Research/NJ_NEURALTECH_RESEARCHDEF_COMPLETE"	"0x00000000"	"[null]"	"10"	"After an extensive testing program, direct control of weapons and mounted equipment is now possible with cranial input hubs. The cranial implant procedure has proven to be relatively painless, and allows an individual to co-ordinate weapon systems by sight and thought. "	"[null]"	"经过大量的测试项目后，现在可以利用头骨植入核心直接控制武器和装备。头骨植入手术程序已被证明是相对无痛的，士兵可以通过视觉和思维来协调武器系统。 "	"Après un programme de test extensif, le contrôle direct des armes et de l'équipement monté est rendu possible par les implants crâniens. Cet implant est relativement indolore et permet à un individu de coordonner son système d'armement d'un simple regard et d'une simple pensée."	"Nach Durchführung umfangreicher Tests ist nun die direkte Steuerung von Waffen und angebrachter Ausrüstung anhand Eingabezentren im Schädel selber möglich. Das Implantatverfahren hat sich als relativ schmerzlos erwiesen und ermöglicht es Personen, Waffensysteme durch Sehen und Denken zu koordinieren. "	"La severa procedura di collaudo è stata superata, quindi è ora possibile controllare armi ed equipaggiamento montati tramite porte di ingresso craniali. La procedura di impianto craniale si è dimostrata relativamente indolore, e permette all'individuo di coordinare i sistemi di armi tramite la vista e il pensiero. "	"Po przeprowadzeniu rozległych testów możemy już korzystać z bezpośredniego sterowania bronią i sprzętem za pomocą wszczepianych modułów śródczaszkowych. Procedura implantacji okazała się stosunkowo bezbolesna i umożliwia użytkownikowi koordynowanie systemu broni za pomocą wzroku i myśli. "	"После долгой испытательной программы непосредственное управление оружием и станковым оборудованием возможно с помощью черепных центров ввода. Процедура черепной имплантации оказалась относительно безболезненной, она позволяет человеку координировать системы оружия взглядом и мыслью. "	"Tras un exhaustivo programa de pruebas, ya es posible tener control directo de armas y equipo fijado usando una entrada central craneal. El procedimiento de implementación del implante craneal ha sido relativamente indoloro y permite coordinar sistemas de armas mediante la vista y el pensamiento."	"La severa procedura di collaudo è stata superata, quindi è ora possibile controllare armi ed equipaggiamento montati tramite porte di ingresso craniali. La procedura di impianto craniale si è dimostrata relativamente indolore, e permette all'individuo di coordinare i sistemi di armi tramite la vista e il pensiero. "	"10"	"0x000000000000000000000000"	"NJ_NEURALTECH_RESEARCHDEF_COMPLETE"	"0x00000000"
"Research/NJ_NEURALTECH_RESEARCHDEF_NAME"	"0x00000000"	"[null]"	"10"	"Neural Implant Technology"	"[null]"	"神经植入技术"	"Technologie d'implants neuraux"	"Neuronale Implantattechnologie"	"Tecnologia di impianto neurale"	"Technologia implantów neuronowych"	"Технология нейронных имплантантов"	"Tecnología de implantes neuronales"	"Tecnología de implantes neuronales"	"10"	"0x000000000000000000000000"	"NJ_NEURALTECH_RESEARCHDEF_NAME"	"0x00000000"
"Research/NJ_NEURALTECH_RESEARCHDEF_UNLOCK"	"0x00000000"	"[null]"	"10"	"Direct command of weapon systems by thought alone can transform soldiers into heavy weapons platforms."	"[null]"	"仅凭借思想就能直接指挥武器的系统，可将士兵改造成重型武器平台。"	"Un commandement direct du système d'armement par la simple pensée peut transformer les soldats en lourdes plateformes d'armement."	"Die direkte Beherrschung von Waffensystemen durch reine Gedanken kann Soldaten in schwere Waffenplattformen verwandeln."	"Il comando diretto dell'arma tramite il solo pensiero può trasformare i soldati in piattaforme per armi pesanti."	"Bezpośrednia kontrola nad systemami uzbrojenia za pomocą samych myśli może przekształcić żołnierzy w ciężkozbrojne machiny bojowe."	"Прямое управление системами оружия силой мысли может превратить солдат в платформы для развертывания тяжелого вооружения."	"El control directo de los sistemas de armas mediante el pensamiento convertirá a los soldados en plataformas de armas pesadas."	"Bezpośrednia kontrola nad systemami uzbrojenia za pomocą samych myśli może przekształcić żołnierzy w ciężkozbrojne machiny bojowe."	"10"	"0x000000000000000000000000"	"NJ_NEURALTECH_RESEARCHDEF_UNLOCK"	"0x00000000"
"Research/NJ_PIERCERTECH_RESEARCHDEF_COMPLETE"	"0x00000000"	"[null]"	"10"	"The heat problems caused by extreme muzzle velocities have been overcome, allowing gauss weapons to be significantly upgraded. Although the new weapons will have a smaller caliber, the ammunition will penetrate armor much more effectively. The cost of production remains high, but such technological advances are essential if we are to defeat the Pandorans, whose very existence forces us into a neverending arms race.[LF][LF][LF]"	"[null]"	"极高的枪口初速带来的高温问题已被克服，高斯武器可以获得显著升级。虽然新武器的口径更小，但是子弹将更有效地穿透护甲。尽管生产成本仍然很高，但如果我们要击败潘多拉体，这种技术进步是必不可少的，它们的存在迫使我们进入一场永无休止的军备竞赛。[LF][LF]"	"Les problèmes de surchauffe des canons à haute vélocité a été résolu, permettant aux armes Gauss une considérable amélioration. Bien que les nouvelles armes soient d'un calibre inférieur, les munitions pénétreront plus profondément dans les blindages. Le coût de production reste élevé, mais une telle technologie est essentielle si nous voulons pouvoir vaincre les Pandoriens, dont l'existence nous obligent à leur livrer une guerre à l'armement constante."	"Nachdem die Hitzeprobleme, die durch die extremen Mündungsgeschwindigkeiten entstanden, behoben wurden, konnten Gaußgewehre deutlich aufgewertet werden. Obwohl die neuen Waffen über ein kleineres Kaliber verfügen, ist die Durchschlagskraft der Munition effektiver geworden. Die Produktionskosten sind nach wie vor hoch, aber solche technologischen Fortschritte sind unerlässlich, wenn wir die Pandoraner besiegen wollen. Ihre Existenz zwingt uns zu einem endlosen Wettrüsten.[LF][LF]"	"I problemi di surriscaldamento causati da velocità estreme alla bocca sono stati risolti, permettendo di migliorare notevolmente le armi gauss. Anche se le nuove armi avranno un calibro minore, le munizioni riusciranno a perforare l'armatura molto più efficacemente. Il costo di produzione resta alto, ma simili progressi tecnologici sono fondamentali se vogliamo sconfiggere i Pandora, la cui esistenza ci costringe a un'interminabile corsa alle armi.[LF][LF]"	"Problemy z przegrzewaniem się spowodowane olbrzymimi prędkościami pocisków na wylocie lufy zostały rozwiązane, dzięki czemu udało się znacząco ulepszyć broń Gaussa. Chociaż nowe rodzaje broni będą miały mniejszy kaliber, amunicja będzie znacznie skuteczniej penetrować pancerz. Koszt produkcji wciąż jest wysoki, ale takie postępy technologiczne są niezbędne, jeżeli mamy pokonać Pandoran. Samo ich istnienie wymusza na nas udział w niekończącym się wyścigu zbrojeń.[LF][LF]"	"Проблемы с перегревом, вызванным экстремальной скоростью снаряда, решены, что позволило значительно усовершенствовать гауссово оружие. Хотя калибр нового оружия будет меньше, снаряды будут проходить через броню еще эффективнее. Стоимость производства остается высокой, но если мы хотим победить пандоранов, само существование которых вынуждает нас к бесконечной гонке вооружений, такие технологии необходимы.[LF][LF]"	"Se han solucionado los problemas de sobrecalentamiento que provocaban las velocidad iniciales extremas y ahora las armas de Gauss pueden mejorarse considerablemente. Aunque las armas nuevas tengan un calibre inferior, la munición perforará la armadura con facilidad. El coste de producción sigue siendo elevado, pero los avances tecnológicos son necesarios si pretendemos derrotar a los pandorianos, ya que su mera existencia nos ha llevado a una carrera armamentista."	"Nachdem die Hitzeprobleme, die durch die extremen Mündungsgeschwindigkeiten entstanden, behoben wurden, konnten Gaußgewehre deutlich aufgewertet werden. Obwohl die neuen Waffen über ein kleineres Kaliber verfügen, ist die Durchschlagskraft der Munition effektiver geworden. Die Produktionskosten sind nach wie vor hoch, aber solche technologischen Fortschritte sind unerlässlich, wenn wir die Pandoraner besiegen wollen. Ihre Existenz zwingt uns zu einem endlosen Wettrüsten.[LF][LF]"	"10"	"0x000000000000000000000000"	"NJ_PIERCERTECH_RESEARCHDEF_COMPLETE"	"0x00000000"
"Research/NJ_PIERCERTECH_RESEARCHDEF_NAME"	"0x00000000"	"[null]"	"10"	"Armor Piercing Technology"	"[null]"	"穿甲技术"	"Technologie anti-blindage"	"Panzerbrechende Technologie"	"Tecnologia di perforazione delle armature"	"Technologia przebijania pancerza"	"Бронебойная технология"	"Tecnología de perforación de armadura"	"Tecnologia di perforazione delle armature"	"10"	"0x000000000000000000000000"	"NJ_PIERCERTECH_RESEARCHDEF_NAME"	"0x00000000"
"Research/NJ_PIERCERTECH_RESEARCHDEF_UNLOCK"	"0x00000000"	"[null]"	"10"	"A new generation of armor-piercing Gauss weapons would provide a much needed advantage on the battlefield."	"[null]"	"新一代穿甲高斯武器将在战场上带来极大优势。"	"Une nouvelle génération d'armes Gauss anti-blindage produirait un avantage très apprécié sur le champ de bataille."	"Eine neue Generation von panzerbrechenden Gaußgewehre würde einen dringend benötigten Vorteil auf dem Schlachtfeld bieten."	"Una nuova generazione di armi gauss perforanti si tradurrebbe in un tanto agognato vantaggio sul campo di battaglia."	"Nowa generacja broni Gaussa umożliwiającej przebicie pancerza zapewni nam niezbędną przewagę na polu bitwy."	"Новое поколение бронебойного гауссового оружия обеспечило бы столь необходимое преимущество на поле боя."	"La nueva generación de armas de Gauss de perforación de armaduras nos  proporcionará una ventaja esencial en el campo de batalla."	"La nueva generación de armas de Gauss de perforación de armaduras nos  proporcionará una ventaja esencial en el campo de batalla."	"10"	"0x000000000000000000000000"	"NJ_PIERCERTECH_RESEARCHDEF_UNLOCK"	"0x00000000"
"Research/NJ_PRCRTECHTURRET_RESEARCHDEF_COMPLETE"	"0x00000000"	"[null]"	"10"	"This merging of technologies has proven a complete success. The new turrets have surpassed expectations, being potentially capable of bringing down even the larger Pandorans. The new PDW design combines high agility with extreme firepower for the first time."	"[null]"	"事实证明，这种技术融合大获成功。新型炮台已经超越了人们的预期，甚至有可能打败体型更大的潘多拉体。新的单兵自卫武器设计首次将高度敏捷和极致火力相结合。"	"La fusion de plusieurs technologies s'est déroulée avec succès. Les nouvelles tourelles sont encore plus performantes qu'escompté, désormais capables d'abattre les Pandoriens les plus massifs. Les nouvelles armes de défense personnelle (PDW) combinent une grande agilité à une puissance de tir extrême pour la première fois."	"Diese Verschmelzung von Technologien hat sich als voller Erfolg erwiesen. Die neuen Geschütze haben alle Erwartungen übertroffen und sind potenziell in der Lage, selbst die größeren Pandoraner zu Fall zu bringen. Das neue PDW-Design kombiniert zum ersten Mal hohe Agilität mit extremer Feuerkraft."	"Questa fusione di tecnologie si è rivelata un successo totale. Le nuove torrette hanno superato le aspettative, dimostrandosi capaci di abbattere anche i Pandora più imponenti. Il nuovo modello di arma di difesa personale combina per la prima volta grande maneggevolezza e un'estrema potenza di fuoco."	"Połączenie technologii okazało się wielkim sukcesem. Możliwości nowych wieżyczek przekroczyły nasze oczekiwania, a wystrzeliwane z nich pociski będą potencjalnie w stanie powalić nawet większych Pandoran. Nowa konstrukcja broni ochrony osobistej (PDW) po raz pierwszy łączy w sobie dużą sprawność z ekstremalną siłą ognia."	"Слияние технологий принесло колоссальный успех. Новые турели превзошли все ожидания, так как они способны убить даже крупных пандоранов. Новая конструкция оружия самообороны сочетает в себе высокую маневренность и экстремальную огневую мощь."	"La fusión de tecnologías ha sido todo un éxito. Las nuevas torretas han superado nuestras expectativas, ya que poseen una potencia capaz de derribar a los pandorianos más grandes. Los nuevos diseños PDW combinan por primera vez una agilidad importante con un disparo potente."	"La fusion de plusieurs technologies s'est déroulée avec succès. Les nouvelles tourelles sont encore plus performantes qu'escompté, désormais capables d'abattre les Pandoriens les plus massifs. Les nouvelles armes de défense personnelle (PDW) combinent une grande agilité à une puissance de tir extrême pour la première fois."	"10"	"0x000000000000000000000000"	"NJ_PRCRTECHTURRET_RESEARCHDEF_COMPLETE"	"0x00000000"
"Research/NJ_PRCRTECHTURRET_RESEARCHDEF_NAME"	"0x00000000"	"[null]"	"10"	"Advanced Technician Weapons"	"[null]"	"高级技术兵武器"	"Armes avancées de technicien"	"Fortgeschrittene Technikerwaffen"	"Armi avanzate da Tecnico"	"Zaawansowana broń technika"	"Передовое оружие техников"	"Armas técnicas avanzadas"	"Fortgeschrittene Technikerwaffen"	"10"	"0x000000000000000000000000"	"NJ_PRCRTECHTURRET_RESEARCHDEF_NAME"	"0x00000000"
"Research/NJ_PRCRTECHTURRET_RESEARCHDEF_UNLOCK"	"0x00000000"	"[null]"	"10"	"The new amor piercing Gauss tech can be used to upgrade Technician turrets and PDWs."	"[null]"	"技术兵的炮台和单兵自卫武器可以使用新的穿甲高斯科技升级。"	"La nouvelle technologie perce-blindage peut être utilisée pour améliorer les tourelles de techniciens et les armes de défense personnelle (PDW)."	"Mit der neuen panzerbrechenden Gaußtechnologie können die Geschütze und PDWs von Technikern aufgewertet werden."	"La nuova tecnologia gauss di perforazione armature può essere utilizzata per potenziare le torrette del Tecnico e le armi di difesa personale."	"Nową technologię przebijania pancerza bronią Gaussa można wykorzystać do unowocześnienia wieżyczek technika i broni ochrony osobistej (PDW)."	"Новую технологию бронебойного гауссового оружия можно использовать, чтобы улучшить турели и оружие самообороны, которые используют техники."	"La nueva tecnología Gauss de perforación de armaduras puede usarse para mejorar las torretas técnicas y los PDWs."	"La nouvelle technologie perce-blindage peut être utilisée pour améliorer les tourelles de techniciens et les armes de défense personnelle (PDW)."	"10"	"0x000000000000000000000000"	"NJ_PRCRTECHTURRET_RESEARCHDEF_UNLOCK"	"0x00000000"
"Research/NJ_HECATE_RESEARCHDEF_BENEFITS"	"0x00000000"	"[null]"	"10"	"All soldiers are Virus resistant, and the Will Point penalty of mist is reduced by 50%."	"[null]"	"所有战士都获得抗病毒能力，迷雾的意志力点数惩罚降低 50%。"	"Tous les soldats sont résistants au virus, et les pénalités de points de volonté de la brume sont réduits de 50 %."	"Alle Soldaten sind resistent gegen Viren und die virenresistent, und die Willenskraftpunktestrafe für Nebel wird um 50 % reduziert."	"Tutti i soldati sono resistenti al Virus, e la penalità di punti volontà della bruma è ridotta del 50%."	"Wszyscy żołnierze są odporni na wirusa, strata punktów woli na skutek oddziaływania mgły zostaje zmniejszona o 50%."	"Все солдаты устойчивы к вирусу, а потеря очков воли из-за тумана снижена на 50%."	"Los soldados son resistentes al virus y la penalización de la niebla de puntos de voluntad se reduce un 50 %."	"Alle Soldaten sind resistent gegen Viren und die virenresistent, und die Willenskraftpunktestrafe für Nebel wird um 50 % reduziert."	"10"	"0x000000000000000000000000"	"NJ_HECATE_RESEARCHDEF_BENEFITS"	"0x00000000"
"Research/NJ_HECATE_RESEARCHDEF_COMPLETE"	"0x00000000"	"[null]"	"10"	"Discovered during attempts to create a vaccine for the Pandoravirus, this procedure will significantly strengthen an individual's immune system, making them resistant to viral attacks and less easily affected by the mist."	"[null]"	"在研制潘多拉病毒疫苗的过程中发现，此程序将显著增强个体免疫系统，使他们能够抵抗病毒的攻击，并且不容易受到迷雾的影响。"	"Découverte lors d'une tentative de création de vaccin contre le Pandoravirus, cette procédure renforce considérablement le système immunitaire d'un individu, le rendant plus résistant aux attaques virales et à la  brume."	"Dieses Verfahren wurde bei dem Versuch entdeckt, einen Impfstoff gegen das Pandoravirus zu entwickeln. Es stärkt das Immunsystem einer Person erheblich und macht es so resistent gegen Virusangriffe und weniger anfällig für den Nebel."	"Questa procedura, scoperta durante i tentativi di sviluppo di un vaccino contro il Pandoravirus, rafforza notevolmente il sistema immunitario degli individui, rendendoli resistenti agli attacchi virali e meno vulnerabili alla bruma."	"Dzięki temu zabiegowi, opracowanemu w trakcie prób stworzenia szczepionki na Pandorawirusa, można znacznie wzmocnić układ odpornościowy danej osoby i sprawić, by była odporna na ataki wirusowe i mniej podatna na mgłę."	"Процедура, обнаруженная во время попыток создать вакцины против пандоравируса, значительно укрепит иммунную систему человека, что позволит противостоять вирусным атакам и уменьшит воздействие тумана."	"Este procedimiento se descubrió mientras se intentaba hallar una vacuna contra el pandoravirus. Puede fortalecer el sistema inmunológico para mejorar su resistencia a los ataque víricos y a la niebla."	"Dieses Verfahren wurde bei dem Versuch entdeckt, einen Impfstoff gegen das Pandoravirus zu entwickeln. Es stärkt das Immunsystem einer Person erheblich und macht es so resistent gegen Virusangriffe und weniger anfällig für den Nebel."	"10"	"0x000000000000000000000000"	"NJ_HECATE_RESEARCHDEF_COMPLETE"	"0x00000000"
"Research/NJ_HECATE_RESEARCHDEF_NAME"	"0x00000000"	"[null]"	"10"	"Project Hecate"	"[null]"	"赫卡特计划"	"Projet Hécate"	"Projekt Hekate"	"Progetto Ecate"	"Projekt Hekate"	"Проект «Геката»"	"Proyecto Hécate"	"Проект «Геката»"	"10"	"0x000000000000000000000000"	"NJ_HECATE_RESEARCHDEF_NAME"	"0x00000000"
"Research/NJ_HECATE_RESEARCHDEF_UNLOCK"	"0x00000000"	"[null]"	"10"	"A procedure that will strengthen an individual's immune system."	"[null]"	"增强个人免疫系统的程序。"	"Une procédure qui renforcera le système immunitaire de tous les individus."	"Ein Verfahren, das das Immunsystem einer Person stärkt."	"Una procedura che rafforza il sistema immunitario dell'individuo."	"Zabieg wzmacniający układ odpornościowy."	"Процедура, которая укрепит иммунную систему человека."	"Un procedimiento que fortalece el sistema inmunológico."	"Une procédure qui renforcera le système immunitaire de tous les individus."	"10"	"0x000000000000000000000000"	"NJ_HECATE_RESEARCHDEF_UNLOCK"	"0x00000000"
"Research/NJ_PROJECTVULTURE_RESEARCHDEF_BENEFITS"	"0x00000000"	"[null]"	"10"	"All soldiers gain +3 strength."	"[null]"	"所有士兵 +3 力量。"	"Tous les soldats gagnent +3 points de force."	"Alle Soldaten erhalten +3 Stärke."	"Tutti i soldati guadagnano +3 alla forza."	"Wszyscy żołnierze zyskują +3 do siły."	"Все солдаты получают дополнительно 3 очка силы."	"Los soldados ganan fuerza +3."	"Все солдаты получают дополнительно 3 очка силы."	"10"	"0x000000000000000000000000"	"NJ_PROJECTVULTURE_RESEARCHDEF_BENEFITS"	"0x00000000"
