"Names/KEY_FAMILY_NAME_ARBI"	"0x00000000"	"[null]"	"9"	"Arbi"	"[null]"	"阿尔比"	"Arbi"	"Arbi"	"arbi"	"Arbi"	"Арби"	"Arbi"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ARBI"	"0x00000000"
"Names/KEY_FAMILY_NAME_ARMAO"	"0x00000000"	"[null]"	"9"	"Armao"	"[null]"	"阿莫"	"Armao"	"Armao"	"Armao"	"Armao"	"Армао"	"Armao"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ARMAO"	"0x00000000"
"Names/KEY_FAMILY_NAME_ARNOLD"	"0x00000000"	"[null]"	"9"	"Arnold"	"[null]"	"阿诺德"	"Arnold"	"Arnold"	"Arnold"	"Arnold"	"Арнольд"	"Arnold"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ARNOLD"	"0x00000000"
"Names/KEY_FAMILY_NAME_ARRUDA"	"0x00000000"	"[null]"	"9"	"Arruda"	"[null]"	"阿鲁达"	"Arruda"	"Arruda"	"Arruda"	"Arruda"	"Арруда"	"Arruda"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ARRUDA"	"0x00000000"
"Names/KEY_FAMILY_NAME_ASHCROFT"	"0x00000000"	"[null]"	"9"	"Ashcroft"	"[null]"	"阿什克罗夫特"	"Ashcroft"	"Ashcroft"	"Ashcroft"	"Ashcroft"	"Эшкрофт"	"Ashcroft"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ASHCROFT"	"0x00000000"
"Names/KEY_FAMILY_NAME_ASHRAF"	"0x00000000"	"[null]"	"9"	"Ashraf"	"[null]"	"阿什拉夫"	"Ashraf"	"Ashraf"	"Ashraf"	"Ashraf"	"Ашраф"	"Ashraf"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ASHRAF"	"0x00000000"
"Names/KEY_FAMILY_NAME_ATKINSON"	"0x00000000"	"[null]"	"9"	"Atkinson"	"[null]"	"阿特金森"	"Atkinson"	"Atkinson"	"Atkinson"	"Atkinson"	"Аткинсон"	"Atkinson"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_ATKINSON"	"0x00000000"
"Names/KEY_FAMILY_NAME_AVILA"	"0x00000000"	"[null]"	"9"	"Avila"	"[null]"	"阿维拉"	"Avila"	"Avila"	"Avila"	"Avila"	"Авила"	"Ávila"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_AVILA"	"0x00000000"
"Names/KEY_FAMILY_NAME_AYOUB"	"0x00000000"	"[null]"	"9"	"Ayoub"	"[null]"	"阿尤布"	"Ayoub"	"Ayoub"	"Ayoub"	"ayoub"	"Аюб"	"Ayoub"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_AYOUB"	"0x00000000"
"Names/KEY_FAMILY_NAME_AZEVEDO"	"0x00000000"	"[null]"	"9"	"Azevedo"	"[null]"	"阿泽维多"	"Azevedo"	"Azevedo"	"Azevedo"	"Azevedo"	"Азеведо"	"Azevedo"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_AZEVEDO"	"0x00000000"
"Names/KEY_FAMILY_NAME_AZIZ"	"0x00000000"	"[null]"	"9"	"Aziz"	"[null]"	"阿齐兹"	"Aziz"	"Aziz"	"Aziz"	"Aziz"	"Азиз"	"Aziz"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_AZIZ"	"0x00000000"
"Names/KEY_FAMILY_NAME_BABIC"	"0x00000000"	"[null]"	"9"	"Babić"	"[null]"	"巴比奇"	"Babic"	"Babic"	"Babić"	"Babić"	"Бабич"	"Babic"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BABIC"	"0x00000000"
"Names/KEY_FAMILY_NAME_BAKARI"	"0x00000000"	"[null]"	"9"	"Bakari"	"[null]"	"巴卡里"	"Bakari"	"Bakari"	"Bakari"	"Bakari"	"Бакари"	"bakari"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BAKARI"	"0x00000000"
"Names/KEY_FAMILY_NAME_BAKKER"	"0x00000000"	"[null]"	"9"	"Bakker"	"[null]"	"巴克"	"Bakker"	"Bakker"	"Bakker"	"Bakker"	"Баккер"	"Bakker"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BAKKER"	"0x00000000"
"Names/KEY_FAMILY_NAME_BAKR"	"0x00000000"	"[null]"	"9"	"Bakr"	"[null]"	"贝克尔"	"Bakr"	"Bakr"	"Bakr"	"Bakr"	"Бакра"	"Bakr"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BAKR"	"0x00000000"
"Names/KEY_FAMILY_NAME_BAKSHI"	"0x00000000"	"[null]"	"9"	"Bakshi"	"[null]"	"巴克什"	"Bakshi"	"Bakshi"	"Bakshi"	"Bakshi"	"Бакши"	"Bakshi"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BAKSHI"	"0x00000000"
"Names/KEY_FAMILY_NAME_BALAN"	"0x00000000"	"[null]"	"9"	"Bălan"	"[null]"	"巴兰"	"Bălan"	"Bălan"	"Bălan"	"Bălan"	"Балан"	"Bălan"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BALAN"	"0x00000000"
"Names/KEY_FAMILY_NAME_BALIK"	"0x00000000"	"[null]"	"9"	"Balik"	"[null]"	"鲍利克"	"Balik"	"Balik"	"Balik"	"Balik"	"Балык"	"balik"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BALIK"	"0x00000000"
"Names/KEY_FAMILY_NAME_BANDA"	"0x00000000"	"[null]"	"9"	"Banda"	"[null]"	"班达亚齐"	"Banda"	"Banda"	"Banda"	"Banda"	"Банда"	"Banda"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BANDA"	"0x00000000"
"Names/KEY_FAMILY_NAME_BANDERA"	"0x00000000"	"[null]"	"9"	"Bandera"	"[null]"	"班德拉"	"Bandera"	"Bandera"	"Bandera"	"Bandera"	"Бандера"	"Bandera"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BANDERA"	"0x00000000"
"Names/KEY_FAMILY_NAME_BANGO"	"0x00000000"	"[null]"	"9"	"Bango"	"[null]"	"邦戈"	"Bango"	"Bango"	"Bango"	"Bango"	"Банго"	"Bango"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BANGO"	"0x00000000"
"Names/KEY_FAMILY_NAME_BANGOURA"	"0x00000000"	"[null]"	"9"	"Bangoura"	"[null]"	"班古拉"	"Bangoura"	"Bangoura"	"Bangoura"	"Bangoura"	"Бангура"	"Bangoura"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BANGOURA"	"0x00000000"
"Names/KEY_FAMILY_NAME_BARA"	"0x00000000"	"[null]"	"9"	"Bara"	"[null]"	"巴拉"	"Bara"	"Bara"	"Bara"	"Bara"	"Бара"	"bara"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BARA"	"0x00000000"
"Names/KEY_FAMILY_NAME_BARAN"	"0x00000000"	"[null]"	"9"	"Baran"	"[null]"	"巴兰"	"Baran"	"Baran"	"Baran"	"Baran"	"Баран"	"Baran"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BARAN"	"0x00000000"
"Names/KEY_FAMILY_NAME_BARBAS"	"0x00000000"	"[null]"	"9"	"Barbas"	"[null]"	"巴尔巴斯"	"Barbas"	"Barbas"	"Barbas"	"Barbas"	"Барбас"	"Barbas"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BARBAS"	"0x00000000"
"Names/KEY_FAMILY_NAME_BARBOSA"	"0x00000000"	"[null]"	"9"	"Barbosa"	"[null]"	"巴博萨"	"Barbosa"	"Barbosa"	"Barbosa"	"Barbosa"	"Барбоза"	"Barbosa"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BARBOSA"	"0x00000000"
"Names/KEY_FAMILY_NAME_BARBOZA"	"0x00000000"	"[null]"	"9"	"Barboza"	"[null]"	"巴尔沃萨"	"Barboza"	"Barboza"	"Barboza"	"Barboza"	"Барбоса"	"Barboza"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BARBOZA"	"0x00000000"
"Names/KEY_FAMILY_NAME_BARIS"	"0x00000000"	"[null]"	"9"	"Baris"	"[null]"	"巴里斯"	"Baris"	"Baris"	"Baris"	"Baris"	"Барис"	"Baris"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BARIS"	"0x00000000"
"Names/KEY_FAMILY_NAME_BAROS"	"0x00000000"	"[null]"	"9"	"Baros"	"[null]"	"巴罗什"	"Baros"	"Baros"	"Baros"	"Baros"	"Барош"	"baros"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BAROS"	"0x00000000"
"Names/KEY_FAMILY_NAME_BARRETO"	"0x00000000"	"[null]"	"9"	"Barreto"	"[null]"	"巴雷托"	"Barreto"	"Barreto"	"Barreto"	"Barreto"	"Баррето"	"Barreto"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BARRETO"	"0x00000000"
"Names/KEY_FAMILY_NAME_BASTO"	"0x00000000"	"[null]"	"9"	"Basto"	"[null]"	"百思图"	"Basto"	"Basto"	"Basto"	"Basto"	"Басто"	"Basto"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BASTO"	"0x00000000"
"Names/KEY_FAMILY_NAME_BASTOS"	"0x00000000"	"[null]"	"9"	"Bastos"	"[null]"	"巴斯托斯"	"bastos"	"Bastos"	"Bastos"	"Bastos"	"Бастос"	"Bastos"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BASTOS"	"0x00000000"
"Names/KEY_FAMILY_NAME_BAUMGARTNER"	"0x00000000"	"[null]"	"9"	"Baumgartner"	"[null]"	"鲍姆加特纳"	"Baumgartner"	"Baumgartner"	"Baumgartner"	"Baumgartner"	"Баумгартнер"	"Baumgartner"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BAUMGARTNER"	"0x00000000"
"Names/KEY_FAMILY_NAME_BAYU"	"0x00000000"	"[null]"	"9"	"Bayu"	"[null]"	"巴渝"	"Bayu"	"Bayu"	"Bayu"	"Bayu"	"Баю"	"bayu"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BAYU"	"0x00000000"
"Names/KEY_FAMILY_NAME_BEATTIE"	"0x00000000"	"[null]"	"9"	"Beattie"	"[null]"	"比蒂"	"Beattie"	"Beattie"	"Beattie"	"Beattie"	"Битти"	"Beattie"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BEATTIE"	"0x00000000"
"Names/KEY_FAMILY_NAME_BELA"	"0x00000000"	"[null]"	"9"	"Béla"	"[null]"	"贝拉"	"béla"	"Béla"	"Béla"	"Béla"	"Бел"	"Béla"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BELA"	"0x00000000"
"Names/KEY_FAMILY_NAME_BELIN"	"0x00000000"	"[null]"	"9"	"Bělín"	"[null]"	"贝林"	"Bělín"	"Bělín"	"Bělín"	"Bělín"	"Белин"	"Bělín"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BELIN"	"0x00000000"
"Names/KEY_FAMILY_NAME_BELO"	"0x00000000"	"[null]"	"9"	"Belo"	"[null]"	"贝罗"	"Belo"	"Belo"	"Belo"	"Belo"	"Бела"	"Belo"	"9"	"0x000000000000000000000000"	"KEY_FAMILY_NAME_BELO"	"0x00000000"
