"GeoHavens/KEY_HAVEN_MOTO_ANU108"	"0x00000000"	"[null]"	"11"	"The Soul Commands, The Body Obeys"	"[null]"	"[null]"	"灵魂发号施令，肉体只需服从"	"L'âme commande, le corps obéit"	"Die Seele befiehlt, der Körper gehorcht"	"L'anima ordina, il corpo obbedisce"	"Dusza rozkazuje, ciało słucha"	"Душа повелевает, тело подчиняется"	"El alma ordena y el cuerpo obedece"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU108"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU11"	"0x00000000"	"[null]"	"11"	"Nothing Lasts Forever but the Certainty of Change"	"[null]"	"[null]"	"世上唯一不变的事情就是变化"	"Rien ne dure jamais sauf la certitude du changement"	"Nichts ist von Dauer, außer die Gewissheit des Wandels"	"Niente dura per sempre, eccetto la certezza del cambiamento"	"Nic nie jest wieczne oprócz nieuchronności zmiany"	"Ничто не длится вечно, кроме уверенности в переменах"	"Nada es eterno, salvo la certeza del cambio"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU11"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU12"	"0x00000000"	"[null]"	"11"	"Beauty in a Handful of Dust"	"[null]"	"[null]"	"一捧灰尘的美"	"La beauté dans une poignée de poussière"	"Schönheit in einer Handvoll Staub"	"La bellezza in un pugno di sabbia"	"Piękno w garści popiołów"	"Красота в пригоршне праха"	"La belleza en un puñado de polvo"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU12"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU13"	"0x00000000"	"[null]"	"11"	"Hear the Ancient Melody"	"[null]"	"[null]"	"聆听远古旋律"	"Le son de l'ancienne mélodie"	"Hört die uralte Melodie"	"Ascoltate l'antica melodia"	"Słuchaj pradawnej muzyki"	"Услышь древнюю мелодию"	"Oye la antigua melodía"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU13"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU14"	"0x00000000"	"[null]"	"11"	"Salvation is at Hand"	"[null]"	"[null]"	"救赎将至"	"Le salut est proche"	"Die Errettung steht bevor"	"La salvezza è a portata di mano"	"Zbawienie jest tuż, tuż"	"Перед лицом спасения"	"La salvación está al alcance de la mano"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU14"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU15"	"0x00000000"	"[null]"	"11"	"The Church is Mother, the Church is Father"	"[null]"	"[null]"	"教会即父，教会即母"	"L'Église est à la fois Mère et Père"	"Die Kirche ist Mutter, die Kirche ist Vater"	"La chiesa è madre, la chiesa è padre"	"Kościół jest matką i ojcem"	"Церковь есть мать, церковь есть отец"	"La Iglesia es la Madre, la Iglesia es el Padre"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU15"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU16"	"0x00000000"	"[null]"	"11"	"We Are of the Earth"	"[null]"	"[null]"	"我们是地球之子"	"Nous sommes de la Terre"	"Wir sind der Erde entnommen"	"Siamo terrestri"	"Pochodzimy z ziemi"	"Земля это мы"	"Somos de la Tierra"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU16"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU17"	"0x00000000"	"[null]"	"11"	"Gaze at the Stars and Dream"	"[null]"	"[null]"	"凝视星空与梦想"	"Observez les étoiles et rêvez"	"Blicke zu den Sternen auf und träume"	"Osservate le stelle e sognate"	"Wpatruj się w gwiazdy i śnij"	"Смотри на звезды и мечтай"	"Observad las estrellas y soñad"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU17"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU18"	"0x00000000"	"[null]"	"11"	"Embrace the New Birth"	"[null]"	"[null]"	"拥抱新生"	"Acceptez la nouvelle naissance"	"Werdet zur Neuen Geburt"	"Accogliete la rinascita"	"Powitaj nowe narodziny"	"Прими новое рождение"	"Abrazad el nuevo nacimiento"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU18"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU19"	"0x00000000"	"[null]"	"11"	"Faith in the Exalted is Faith in Tomorrow"	"[null]"	"[null]"	"信仰圣尊即信仰明日"	"La foi en l'Exaltée, c'est la foi en l'avenir"	"Glaube an die Erhabene bedeutet Glaube an Morgen"	"La fede nella Suprema è la fede nel futuro"	"Wiara w Wywyższoną to wiara w jutro"	"Вера в Возвышенную – вера в завтрашний день"	"Tener fe en la Glorificada es tener fe en el mañana"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU19"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU2"	"0x00000000"	"[null]"	"11"	"We Dream of the Dead God"	"[null]"	"[null]"	"我们向往死亡之神"	"Nous rêvons du Dieu défunt"	"Wir träumen vom Toten Gott"	"Sogniamo il Dio morto"	"Śnimy o martwym bogu"	"Мы мечтаем о мертвом Боге"	"Soñamos con el Dios Muerto"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU2"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU20"	"0x00000000"	"[null]"	"11"	"Humanity Will Thrive"	"[null]"	"[null]"	"人类必将繁荣"	"L'humanité s'épanouira"	"Die Menschheit wird gedeihen"	"L'umanità prospererà"	"Ludzkość będzie prosperować"	"Человечество будет процветать"	"La humanidad prosperará"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU20"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU21"	"0x00000000"	"[null]"	"11"	"Perfect Souls in Imperfect Bodies"	"[null]"	"[null]"	"完美的灵魂存于不完美的肉体"	"Des âmes imparfaites dans des corps parfaits"	"Vollkommene Seelen in unvollkommenen Körpern"	"Anime perfette in corpi imperfetti"	"Doskonałe dusze w niedoskonałych ciałach"	"Совершенные души в несовершенных телах"	"Almas perfectas en cuerpos imperfectos"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU21"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU22"	"0x00000000"	"[null]"	"11"	"Hail Anu"	"[null]"	"[null]"	"安努万岁"	"Ave Anu"	"Gegrüßet seist du, Anu"	"Lode ad Anu"	"Chwała Anu"	"Слава Ану"	"Hail Anu"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU22"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU23"	"0x00000000"	"[null]"	"11"	"We Are Not Condemned to Eternal Sin"	"[null]"	"[null]"	"我们未因永恒原罪而受到责难"	"Nous ne sommes pas condamnés au péché éternel"	"Wir sind nicht zur ewigen Sünde verdammt"	"Non siamo condannati al peccato eterno"	"Nie jesteśmy skazani na odwieczny grzech"	"Мы не обречены на вечный грех"	"No estamos condenados al pecado eterno"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU23"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU24"	"0x00000000"	"[null]"	"11"	"Blessed by the Sacred Beasts"	"[null]"	"[null]"	"圣兽保佑我们"	"Bénis par les Bêtes sacrées"	"Gesegnet von den Heiligen Bestien"	"Benedetti dalle bestie sacre"	"Pobłogosławieni przez święte bestie"	"Благословенны священными зверями"	"Benditos por las Bestias Sagradas"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU24"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU25"	"0x00000000"	"[null]"	"11"	"Twice Risen from the Mud"	"[null]"	"[null]"	"泥泞中的第二次崛起"	"Deux fois nés de la boue"	"Zweimal auferstanden aus dem Morast"	"Sorti due volte dal fango"	"Dwukrotnie powstaliśmy z błota"	"Дважды воскресшие из грязи"	"Levantarse dos veces del barro"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU25"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU26"	"0x00000000"	"[null]"	"11"	"Hope from Above"	"[null]"	"[null]"	"天降希望"	"Espoir d'en haut"	"Hoffnung von oben"	"Speranza dal cielo"	"Nadzieja z niebios"	"Надежда с небес"	"Esperanza caída del cielo"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU26"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU27"	"0x00000000"	"[null]"	"11"	"All That Is Written May Change"	"[null]"	"[null]"	"文字记载的一切都可能改变"	"Tout ce qui est écrit peut changer"	"Alles, was geschrieben ist, mag sich verändern"	"Tutto ciò che è scritto può cambiare"	"Wszystko, co zapisane, zmienić się może"	"Все, что написано, может измениться"	"Lo que está escrito podría cambiar"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU27"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU28"	"0x00000000"	"[null]"	"11"	"Faith Without Corruption"	"[null]"	"[null]"	"未腐败的信仰"	"Foi sans corruption"	"Glaube ohne Verbildung"	"Fede senza corruzione"	"Wiara bez deprawacji"	"Вера без пороков"	"Fe sin corrupción"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU28"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU29"	"0x00000000"	"[null]"	"11"	"Rejoice and Give Thanks"	"[null]"	"[null]"	"庆祝并感恩"	"Réjouissez-vous et rendez grâce"	"Freut euch und dankt"	"Esultate e ringraziate"	"Raduj się i dziękuj"	"Радуйся и благодари"	"Regocijaos y dad gracias"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU29"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU3"	"0x00000000"	"[null]"	"11"	"Mortify the Flesh, Glorify the Soul"	"[null]"	"[null]"	"苦修肉体，颂扬灵魂"	"Mortifiez la chair, glorifiez l'âme"	"Brandig sei das Fleisch, verherrlicht die Seele"	"Mortificate la carne, glorificate l'anima"	"Umartwiaj ciało, wywyższaj duszę"	"Уничтожь плоть, прославь душу"	"Mortificad la carne y glorificad el alma"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU3"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU30"	"0x00000000"	"[null]"	"11"	"The Waters of Life Renew Us"	"[null]"	"[null]"	"生命之水使我们重生"	"Les Eaux de vie nous transforment"	"Die Wasser des Lebens erneuern uns"	"Le Acque della vita ci rinnovano"	"Wody życia nas odnawiają"	"Воды Жизни обновляют нас"	"Las Aguas de la Vida nos renuevan"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU30"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU31"	"0x00000000"	"[null]"	"11"	"It Moves in the Deep"	"[null]"	"[null]"	"深渊漫步"	"Il bouge dans les profondeurs"	"Es bewegt sich in der Tiefe"	"Striscia negli abissi"	"On żyje w głębinach"	"Оно движется на глубине"	"Se mueve en las profundidades"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU31"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU32"	"0x00000000"	"[null]"	"11"	"Evolution of the Body, Salvation of the Soul"	"[null]"	"[null]"	"肉体之进化，灵魂之救赎"	"Évolution du corps, salut de l'âme"	"Evolution des Körpers, Erlösung der Seele"	"Evoluzione del corpo, salvezza dell'anima"	"Ewolucja ciała, zbawienie duszy"	"Эволюция тела, спасение души"	"La evolución del cuerpo es la salvación del alma"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU32"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU33"	"0x00000000"	"[null]"	"11"	"Where the Seaweed Sighs"	"[null]"	"[null]"	"海草叹息之地"	"Où soupirent les algues"	"Wo das Seegras seufzt"	"Dove sospirano le alghe"	"Miejsce, w którym wodorosty wzdychają"	"Где вздыхает морская водоросль"	"Done las algas suspiran"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU33"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU34"	"0x00000000"	"[null]"	"11"	"Exult and be Uplifted"	"[null]"	"[null]"	"欢欣鼓舞"	"Exulter et être encouragé"	"Frohlocket und gleitet empor"	"Gioite e siate esaltati"	"Raduj się i podnoś na duchu"	"Ликуй и будь вознесен"	"Exultantes y animados"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU34"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU35"	"0x00000000"	"[null]"	"11"	"Children of Evolution"	"[null]"	"[null]"	"进化之子"	"Enfants de l'évolution"	"Kinder der Evolution"	"Figli dell'evoluzione"	"Dzieci ewolucji"	"Дети эволюции"	"Hijos de la evolución"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU35"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU36"	"0x00000000"	"[null]"	"11"	"Deep Waters Are Still"	"[null]"	"[null]"	"静水流深"	"Les eaux profondes sont calmes"	"Tiefe Wasser sind still"	"La calma delle acque profonde"	"W głębinach morskich panuje cisza"	"В тихом омуте"	"Las aguas profundas están calmadas"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU36"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU37"	"0x00000000"	"[null]"	"11"	"A Light in the Black Sky"	"[null]"	"[null]"	"黑夜中的一束光"	"Une lumière dans le ciel noir"	"Ein Licht am schwarzen Himmel"	"Una luce nell'oscurità del cielo"	"Światło na ciemnym niebie"	"Свет в черном небосводе"	"Una luz en un cielo negro"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU37"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU38"	"0x00000000"	"[null]"	"11"	"Evolve or Perish"	"[null]"	"[null]"	"要么进化，要么毁灭"	"Évoluer ou périr"	"Entfalten oder vergehen"	"Evolvete o spirate"	"Ewolucja albo śmierć"	"Развивайся или сгинь"	"Evoluciona o muere"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU38"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU39"	"0x00000000"	"[null]"	"11"	"Just Because We're Mutants Worshipping A Dead God Doesn't Mean We Don't Have A Sense Of Humour"	"[null]"	"[null]"	"膜拜死亡之神的变异体也可以有幽默感"	"Être des mutants qui vénèrent un Dieu défunt ne signifie pas que nous n'avons pas le sens de l'humour"	"Dass wir Mutanten sind, die einen Toten Gott anbeten, heißt nicht, dass für keinen Sinn für Humor hätten"	"Solo perché siamo mutanti adoratori di un Dio morto, non significa che ci manca il senso dell'umorismo"	"To, że jesteśmy czczącymi martwego boga mutantami, wcale nie oznacza, że nie mamy poczucia humoru"	"То что мы мутанты, поклоняющиеся мертвому Богу, не означает, что у нас нет чувства юмора"	"Que seamos mutantes que adoran a un Dios Muerto no implica que no tengamos sentido del humor"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU39"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU4"	"0x00000000"	"[null]"	"11"	"All Hail the Divine Flesh"	"[null]"	"[null]"	"神圣肉体万岁"	"Ave Chair divine"	"Sei gegrüßt, göttliches Fleisch"	"Lode alla Divina carne"	"Chwała Bożemu Ciału"	"Да здравствует Божественная Плоть"	"Alabad todos la Carne Divina"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU4"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU40"	"0x00000000"	"[null]"	"11"	"Drowned in the Mystery of Hope"	"[null]"	"[null]"	"沉溺于不可名状的希望"	"Noyés dans le mystère de l'espoir"	"Ersoffen in den Geheimnissen der Hoffnung"	"Annegati nel mistero della speranza"	"Zanurzeni w tajemnicy nadziei"	"Утонувшие в тайне надежды"	"Ahogados en el Misterio de la Esperanza"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU40"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU41"	"0x00000000"	"[null]"	"11"	"The Day Approaches"	"[null]"	"[null]"	"那一日即将到来"	"Le jour approche"	"Der Tag rückt näher"	"Il giorno si avvicina"	"Nadchodzi dzień"	"День приближается"	"Se aproxima el día"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU41"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU42"	"0x00000000"	"[null]"	"11"	"Garlanded with the Leaves of Time"	"[null]"	"[null]"	"将时间之叶织为花环"	"Décorés par les feuilles du temps"	"Geschmückt mit den Blättern der Zeit"	"Adornato delle foglie del tempo"	"Przystrojeni liśćmi czasu"	"Венок с листьями времени"	"Guirnaldas con las hojas del tiempo"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU42"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU43"	"0x00000000"	"[null]"	"11"	"One Day the Moon Will Flower"	"[null]"	"[null]"	"月亮终有一日将盛放"	"Un jour, la lune fleurira"	"Eines Tages wird der Mond blühen"	"Un giorno fiorirà la luna"	"Pewnego dnia Księżyc zakwitnie"	"Однажды луна зацветет"	"Un día, la luna florecerá"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU43"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU44"	"0x00000000"	"[null]"	"11"	"Where the Black Moss Grows"	"[null]"	"[null]"	"黑色苔藓生长之地"	"Où pousse la mousse noire"	"Wo das Schwarze Moos wächst"	"Dove cresce il muschio nero"	"Miejsce, w którym rośnie czarny mech"	"Где растет черный мох"	"Donde crece el musgo negro"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU44"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU45"	"0x00000000"	"[null]"	"11"	"Carved into Coral"	"[null]"	"[null]"	"雕刻成珊瑚"	"Sculpté dans le corail"	"In Koralle gemeißelt"	"Inciso nel corallo"	"Wyrzeźbiony z korali"	"Вырезанный в коралле"	"Tallado en coral"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU45"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU46"	"0x00000000"	"[null]"	"11"	"Worship the Divine Alchemist"	"[null]"	"[null]"	"膜拜神圣炼金术士"	"Vénérez l'alchimiste divin"	"Betet den göttlichen Alchemisten an"	"Adorate il divino alchimista"	"Czcij Boskiego Alchemika"	"Поклонение божественному алхимику"	"Adoración del Divino Alquimista"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU46"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU47"	"0x00000000"	"[null]"	"11"	"Silver into Gold, Death into Life"	"[null]"	"[null]"	"点银成金，转死为生"	"L'argent devient or, la mort devient vie"	"Silber zu Gold, Tod zu Leben"	"Argento in oro, morte in vita"	"Zamieniamy srebro w złoto, śmierć w życie"	"Серебро в золото, смерть в жизнь"	"Plata en oro, muerte en vida"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU47"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU48"	"0x00000000"	"[null]"	"11"	"Immersed in the Streams of Time"	"[null]"	"[null]"	"沉浸于时间之河"	"Immersion dans les courants du temps"	"Versunken in die Ströme der Zeit"	"Immersi nel flusso del tempo"	"Płyniemy strumieniami czasu"	"Погруженный в потоки времени"	"Inmersos en las corrientes temporales"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU48"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU49"	"0x00000000"	"[null]"	"11"	"The Road of Change Passes Through the Vale of Impossibility"	"[null]"	"[null]"	"在变化的道路上，一切皆有可能"	"La voie du changement passe par le vallon de l'impossibilité"	"Der Weg des Wandels führt durch das Tal des Unmöglichen"	"La via del cambiamento attraversa la valle dell'impossibilità"	"Droga zmiany biegnie przez dolinę niemożliwości"	"Дорога перемен проходит через долину невозможности"	"La senda del cambio atraviesa el valle de la imposibilidad"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU49"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU5"	"0x00000000"	"[null]"	"11"	"That Is Not Dead Which Can Eternal Lie"	"[null]"	"[null]"	"不死者可将谎言变为永恒"	"N'est pas mort qui peut reposer pour l'éternité"	"Was wenig liegt kann nicht tot sein"	"Non è morto ciò che in eterno più attendere"	"Nie jest umarłym ten, który spoczywa wiekami"	"Не мертво то, что может лгать вечно"	"Aquello que miente eternamente no está muerto"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU5"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU50"	"0x00000000"	"[null]"	"11"	"The Old is Dying, the New Must be Born"	"[null]"	"[null]"	"旧世界将死，新世界将生"	"L'ancien se meurt, le nouveau doit naître"	"Das Alte stirbt, das neue muss geboren werden"	"Muoia ciò che è antico, rinasca ciò che è nuovo"	"Stare umiera, nowe musi się narodzić"	"Когда старое умирает, должно родиться новое"	"Lo viejo se muere, lo nuevo ha de nacer"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU50"	"0x00000000"
"GeoHavens/KEY_HAVEN_MOTO_ANU51"	"0x00000000"	"[null]"	"11"	"Break The Past To Shape The Future"	"[null]"	"[null]"	"打碎过去，塑造未来"	"Rompre avec le passé pour façonner l'avenir"	"Durchbrecht die Vergangenheit, um die Zukunft zu formen"	"Infrangete il passato per plasmare il futuro"	"Niszcząc przeszłość, kształtujemy przyszłość"	"Сломай прошлое, чтобы сформировать будущее"	"Romper con el pasado para dar forma al futuro"	"[null]"	"11"	"0x000000000000000000000000"	"KEY_HAVEN_MOTO_ANU51"	"0x00000000"
